#1=α 2=ρ 3=Δ 4=ϕ 5=q0 6=δq 7=qh0 8=δqh 9=ρh
2.0 0.27 0.05 -0.018556093042326638 2.0866444917381552 6.378764323039869 0.049491572448480806 0.15677017512436314 0.042327947283578055
2.0 0.31 0.1 -0.0293336062111636 2.107717667955636 5.630555991303813 0.0634516439061995 0.17760235428694135 0.055056729828951816
2.0 0.28 0.01 -0.011245733250208556 2.0524358037899324 7.024446377471768 0.04000652429705709 0.142359973478781 0.03986079257405868
2.0 0.27 0.02 -0.01291336037835436 2.063932542137647 6.868925405820267 0.042198863832730964 0.1455831794523008 0.03930745845212121
2.0 0.26 0.002 -0.009744481832901275 2.05081026608208 7.341170538569396 0.03679917953083993 0.13621805878860213 0.035416695285036555
2.0 0.28 0.001 -0.009739216134285189 2.043965628881473 7.251837527888051 0.03737587926724048 0.13789608442747744 0.03861090363969369
2.0 0.32 0.1 -0.02946955953338587 2.104640551407026 5.581946010696123 0.06426063157957201 0.17914899178239996 0.05732767737036799
2.0 0.28 0.05 -0.018655699143778265 2.0838417652431547 6.329137920507331 0.050063468601519806 0.15799940095472623 0.04423983226732335
2.0 0.27 0.005 -0.01031732225873988 2.050809067849499 7.203571763912142 0.038116283401189444 0.13882002328479842 0.03748140628689558
2.0 0.29 0.01 -0.011333726485950685 2.0493573825613183 6.965495800340229 0.040505627729199925 0.14356479835235203 0.041633791522182086
2.0 0.28 0.02 -0.01300188735334415 2.0610176966946705 6.814059979953721 0.0426999212617184 0.1467553856205991 0.041091507973767746
2.0 0.27 0.002 -0.009822023660890772 2.0479434282356115 7.283428480123753 0.03723101957044701 0.13729797755671913 0.03707045394031417
2.0 0.29 0.001 -0.009823048886219155 2.0408485835477364 7.1906116410772976 0.03784455135827285 0.13907022794658674 0.04033036610451015
2.0 0.33 0.1 -0.0296107852780135 2.101456050811791 5.531755382019818 0.06511553495732998 0.18077444336211204 0.05965556630949698
2.0 0.29 0.05 -0.01875952040763737 2.080918702226404 6.278601087859653 0.050653895926168035 0.15927114750666466 0.04618863277693275
2.0 0.28 0.005 -0.010399576623196627 2.0478285912650023 7.145393187554488 0.03857340484024872 0.13995031116576667 0.03918608712641467
2.0 0.3 0.01 -0.011425335163307154 2.0461482981324792 6.905651698394653 0.041019695878867383 0.14480892516378557 0.04344267754913567
2.0 0.28 0.002 -0.009902934353246323 2.044953423977676 7.224077733071546 0.037682605885693665 0.13842597449111588 0.03875927285751245
2.0 0.34 0.1 -0.029757371751415712 2.098151432699276 5.480913413703005 0.06599614688031119 0.18245134059222104 0.06203345580135516
2.0 0.3 0.001 -0.009910350719383176 2.0376110327326047 7.126958281614682 0.038343680110814 0.1403123128389409 0.042093693851682275
2.0 0.29 0.02 -0.013094153138006881 2.057979791231366 6.757924204916908 0.0432209260324152 0.1479744326330892 0.042912585463595866
2.0 0.3 0.05 -0.01886762405911782 2.0778777534691875 6.226780302590768 0.051269913846880025 0.16059664086493164 0.04817899225947949
2.0 0.29 0.005 -0.010485306747173018 2.044728555195814 7.0851038824986565 0.03905735948063015 0.14114119095277636 0.04093094537630514
