#1=α 2=ρ 3=Δ 4=ϕ 5=Σ 6=E 7=q0 8=q1 9=δq 10=qh0 11=qh1 12=δqh 13=ρh 14=m
2.0 0.17 0.01 -0.05387459868652855 0.05368018957308443 0.07701434959189532 0.21690959714479977 1.8972193565118602 1.11626124581985 0.0074775897156002386 0.30768009299010046 0.8958476375891204 0.03390312478637383 2.319825731600009
2.0 0.18 0.01 -0.05378555652752848 0.05356611443406016 0.07687613342061045 0.22855160458234117 1.8921954952349826 1.117259381040082 0.007919948003738072 0.3071268395035238 0.8950473068027214 0.03616910294930392 2.3198257316000097
2.0 0.19 0.01 -0.05392047140068024 0.053466971542947404 0.07674011464628083 0.24329509987375358 1.886588024467274 1.1108734200579464 0.008418119482334036 0.3065910492054691 0.9001925709482161 0.03829758631469319 2.3430239889160105
2.0 0.2 0.01 -0.053822635191128454 0.05333678966365021 0.07658671695724226 0.25459157949220124 1.8811876870452076 1.112018843146787 0.008853654344633024 0.30596725016349363 0.8992653372403324 0.04062421096072921 2.3430239889160114
2.0 0.21 0.01 -0.05372069273321828 0.05319940611389312 0.07642613935500278 0.2657798588909284 1.8754006382871946 1.1131640239672973 0.009291335927869768 0.3053245026080701 0.8983402072553666 0.04299275320386583 2.3430239889160123
2.0 0.22 0.01 -0.05383884913920706 0.05307449143072188 0.07626670376858617 0.28009233628981084 1.8689764048633108 1.1069722237296116 0.009781154302042646 0.3046946910787693 0.9033650335243268 0.04520244240317346 2.366454228805173
2.0 0.23 0.01 -0.05372809531581235 0.05291977271762765 0.07609056997239887 0.29097328656576293 1.8628156966588694 1.1082647879337413 0.010213714581079851 0.3039800275241148 0.9023114429760133 0.047639189169236866 2.366454228805172
2.0 0.24 0.01 -0.05361323863235068 0.05275629589628851 0.07590663237482137 0.30171730198873786 1.8562761275232922 1.1095625302137528 0.010646967038746126 0.30324341694817114 0.9012561011837286 0.05012159879092543 2.3664542288051713
2.0 0.25 0.01 -0.05371427969502518 0.052602474911028554 0.0757225897201243 0.31560060904510306 1.8491707563394761 1.10361688920903 0.011128401202352922 0.30250528878705046 0.9061115408597158 0.05242154309520264 2.3901187710932223
2.0 0.26 0.01 -0.05359044463782664 0.05242587197498933 0.0755248658929721 0.3263584012878417 1.8420970554558043 1.1049984225061256 0.011576503297321872 0.30171418618130774 0.9049786675097783 0.05499393781629035 2.3901187710932232
2.0 0.27 0.01 -0.05346243827574615 0.052233235087165535 0.07531626232787658 0.3366503935261769 1.834802110219349 1.1064517310936854 0.012005047211683625 0.30087921123772976 0.9037899909212825 0.057603535829667 2.390118771093224
2.0 0.28 0.01 -0.053545771117214924 0.0520506998477038 0.07510760603820223 0.350004376534081 1.826867693425146 1.1006982466968984 0.012475857939204483 0.3000427324890336 0.9085142117750387 0.06001017039382957 2.414019958804157
2.0 0.29 0.01 -0.05340846536734528 0.05184083359721041 0.07488336386938212 0.36013914271240555 1.819047136626035 1.102248099314078 0.012909807972767239 0.2991450482734799 0.9072367651368989 0.06271516281998368 2.4140199588041567
2.0 0.3 0.01 -0.05347855492127701 0.05163605776374942 0.07465684281430858 0.37327726766258573 1.8105388842404744 1.0966476446629037 0.013382031520684496 0.29823705264099043 0.9118699199936626 0.0652043269740494 2.438160158392198
2.0 0.31 0.01 -0.05333162308520267 0.05140649287111251 0.0744157560098468 0.38315893518343425 1.8021943792098027 1.0983002343999262 0.01381645183352471 0.29727195680300406 0.9104978481101442 0.06801025805715151 2.438160158392199
2.0 0.32 0.01 -0.05318022378501275 0.05116234930256635 0.07416422236544416 0.3929241798579147 1.7936059748456488 1.1000208154109368 0.014251025610789093 0.2962649156233882 0.9090737065974771 0.07087317627377861 2.4381601583921997
2.0 0.33 0.01 -0.05323101787023321 0.050926818527903116 0.07391160869538005 0.40560763381330583 1.7842347537833532 1.0946172906065748 0.014720556470609556 0.2952524656250281 0.9135613045595663 0.07350412187612443 2.462541759976121
2.0 0.34 0.01 -0.05306939255877785 0.05066011777441182 0.073641680346053 0.4151105417218545 1.775111936015933 1.096448306176072 0.015155463264460541 0.2941718719175917 0.9120357014254132 0.07648168875549516 2.4625417599761206
2.0 0.35 0.01 -0.05310558484323552 0.050399210534168 0.07336928524446452 0.42748133160723867 1.7651467831538976 1.0912064499066243 0.0156236217602891 0.29308006596143243 0.9164168705981991 0.07921770828097047 2.4871671775758815
2.0 0.36 0.01 -0.05293320069803292 0.05010809974850842 0.07307985597729175 0.4367291014227129 1.7554793711351941 1.093153506515618 0.016059831402104045 0.29192153605064086 0.9147846062237492 0.08232135439383945 2.4871671775758823
2.0 0.37 0.01 -0.052954072241149786 0.04982019289096747 0.07278664485595074 0.4487480813114411 1.7449060781355072 1.0880768657560085 0.0165252571116911 0.29074640312888433 0.9190527172041182 0.08517346168522383 2.512038849351642
2.0 0.38 0.01 -0.052770299793149344 0.04950298359487189 0.07247659677484157 0.4577764597863633 1.7346828802075835 1.0901473840363785 0.01696589647771785 0.28950515812795 0.9173071592369474 0.08841761947922172 2.512038849351643
2.0 0.39 0.01 -0.052775021537487365 0.049187709292749675 0.07216194395017968 0.46949803256051437 1.7234797156312551 1.0852384804799504 0.017434189250063837 0.28824423527093096 0.921456452187123 0.09140361446736277 2.53715923784516
2.0 0.4 0.01 -0.052579125001972316 0.04884061890833521 0.0718292446554065 0.4782320838916285 1.7126938323318786 1.0874422695770851 0.017874277911553414 0.28691232302306036 0.9195890466800665 0.09479867407744146 2.537159237845161
2.0 0.41 0.01 -0.05256674424154145 0.048495717582070504 0.07149167463070623 0.489618607694921 1.7008457343113585 1.0827084659067288 0.018344283049948867 0.2855596139804804 0.9236096617777313 0.0979334765635339 2.562530830223613
2.0 0.42 0.01 -0.052357867767276745 0.048116399265534765 0.07113477327726274 0.49809358899648554 1.689479659392826 1.0850542177599383 0.018787011736861627 0.28413068010293474 0.9216129329135918 0.10149787289077764 2.562530830223614
2.0 0.43 0.01 -0.052327292127641756 0.047740020650249376 0.07077286422416948 0.5091510488724184 1.676964151826422 1.0805022683300491 0.01926112049647827 0.2826805107266789 0.9254955119580932 0.10480175005463704 2.588156138525851
2.0 0.44 0.01 -0.05228549635623286 0.047343148733605026 0.07039661569288777 0.5200064102270513 1.664089434655434 1.0760756219851475 0.019736191406343313 0.2811732108064099 0.929302717735764 0.10819445686350297 2.61403769991111
2.0 0.45 0.01 -0.05205442171687297 0.04691432594279197 0.07000149491493254 0.5280674515967323 1.6517937151125506 1.0786385405000136 0.020185134621355533 0.2795910841113659 0.9270946312899586 0.11204896488382553 2.6140376999111092
2.0 0.46 0.01 -0.05199244957059446 0.04648188565782102 0.06959803688469654 0.5385659877120204 1.63822077849606 1.0744087955986126 0.020665218316080553 0.27797454329525834 0.9307444280953089 0.11564491507832941 2.640178076910221
2.0 0.47 0.01 -0.05174555101442696 0.04601173407611287 0.0691730626199926 0.5463710840995546 1.625295388389517 1.0771421947723618 0.02111929486386462 0.2762727414710504 0.928382533757611 0.11972403895530107 2.6401780769102214
2.0 0.48 0.01 -0.05166185826780112 0.04554053232891627 0.06874011384592184 0.5565156601950645 1.610991837979003 1.0731190150242493 0.021607158995527304 0.27453805886280874 0.9318630888088433 0.12355327000226136 2.666579857679324
2.0 0.49 0.01 -0.051564898448074936 0.045045642049748695 0.06829031001426926 0.5664490760865475 1.596292213386388 1.0692325744436408 0.02209911156606742 0.2727360699742244 0.9352502195514709 0.12750942681051386 2.693245656256118
2.0 0.5 0.01 -0.051454154174186306 0.044526488505072605 0.0678231148298302 0.5761767845441089 1.5811894287671961 1.0654862455176133 0.0225967485731916 0.27086439726577743 0.9385386289188558 0.1316032024121634 2.7201781128186795
2.0 0.51 0.01 -0.05116902529727563 0.04396923821362053 0.06733312793688517 0.5833780489353212 1.5668739375408722 1.0685739298907588 0.023064152379266442 0.2689019267217132 0.9358266864158202 0.13622311820617392 2.7201781128186795
2.0 0.52 0.01 -0.05103263428773119 0.04340201640640883 0.06683023712454085 0.5927091117773988 1.5509814427647692 1.0650631977781424 0.023571403052107295 0.26688702619412935 0.9389114205486845 0.14062410421547292 2.7473798939468663
2.0 0.53 0.01 -0.05088069933646827 0.0428063946893336 0.06630724049035788 0.6018015436816481 1.5346595407543346 1.0617032228899144 0.024083917940506152 0.26479166581196695 0.9418827959079179 0.14519562679483441 2.7748536928863343
2.0 0.54 0.01 -0.05071252433733031 0.04218044587139448 0.06576298188091681 0.610633235722993 1.5179044818663714 1.0584997816378467 0.024600083078480807 0.2626109010890605 0.9447333077883794 0.14994917559636642 2.8026022298151974
2.0 0.55 0.01 -0.05052735601151537 0.041523842859873226 0.0651968354208555 0.6192431062340283 1.5006968054311662 1.055455824375024 0.025125943091372706 0.26034204264810124 0.9474579389356623 0.15490673119816412 2.8306282521133497
2.0 0.56 0.01 -0.050181561875836334 0.04082641641959666 0.06460465554386413 0.6257546703376383 1.4844159084460213 1.0590772821616532 0.025633715552604908 0.2579689451111612 0.9442181574879298 0.16047555593341417 2.8306282521133506
2.0 0.57 0.01 -0.049963794275386 0.04011286121402556 0.0639944972271603 0.6342233415951466 1.4662434353030143 1.0563015352937672 0.026215678547372164 0.255524154985017 0.946699371900364 0.165939226231167 2.8589345346344848
2.0 0.58 0.01 -0.049726431646971714 0.03935635410067859 0.06335622510895336 0.6422526336953688 1.447625525722894 1.0537014696413094 0.02678400107653548 0.25296756166545387 0.9490354040603275 0.17163648352842625 2.887523879980829
2.0 0.59 0.01 -0.049468426432079715 0.03855764924543416 0.06268940465729442 0.6499572240427248 1.4285303542651642 1.0512820964592597 0.027354281006870738 0.2502963402304117 0.9512194713179467 0.1776085532929699 2.916399118780638
2.0 0.6 0.01 -0.049188635555440285 0.03771743290022854 0.06199346488419726 0.6574124353739241 1.4089926699543842 1.049048817893532 0.027935601651713875 0.2475086870632074 0.9532444848543649 0.1838868627145916 2.9455631099684436
2.0 0.61 0.01 -0.04888580867558956 0.036833462440409324 0.06126672646005532 0.6646993710896284 1.3888389225771798 1.0469959565617155 0.0285505145167258 0.24459716605409476 0.9551135262106958 0.19054612025462483 2.9750187410681277
2.0 0.62 0.01 -0.048558576417818244 0.035901034865685785 0.06050659495775336 0.6717498601985107 1.3681377190268238 1.0451331972103182 0.029188441761637002 0.2415517627356305 0.9568158419129849 0.19760214277108928 3.0047689284788097
2.0 0.63 0.01 -0.04820543283218276 0.03491606430151356 0.05971059729488553 0.6785559251243083 1.3468764540870248 1.0434634353822325 0.029851288568339417 0.23836262018200988 0.9583469492955337 0.2050985759270807 3.034816617763598
2.0 0.64 0.01 -0.04793306760352051 0.03388658265671754 0.05888006837617639 0.6865555500121387 1.3232745539456736 1.0359459801102648 0.030631405957520338 0.2350352844036362 0.965301298715944 0.21284252539614038 3.0955129501188683
2.0 0.65 0.01 -0.04751838511143719 0.03278453051750832 0.05800450864847725 0.6927846511785141 1.3008114804730073 1.034718616210113 0.03136169241130635 0.23152733440432488 0.9664463210903875 0.22141263999566327 3.1264680796200577
2.0 0.66 0.01 -0.04707214131934162 0.03161641973996628 0.05708452113067136 0.6987293648468361 1.2778181419810761 1.0336708660121041 0.032117782306020394 0.22784489464746066 0.967425931097385 0.2305855307943961 3.1577327604162586
2.0 0.67 0.01 -0.046685436947571435 0.030384758615770953 0.05611909751837373 0.7056777971699105 1.2522932677389411 1.0270031254075858 0.033044536769062195 0.2239776498219685 0.9737068712455289 0.24035098282555592 3.2208874156245844
2.0 0.68 0.01 -0.04616407400927708 0.029068211735868155 0.05509962621754773 0.7110849949976285 1.227981691176433 1.0263798211089874 0.03391455218357052 0.21989355026780077 0.9742981880913396 0.2511176076235344 3.25309628978083
2.0 0.69 0.01 -0.045603369710468106 0.02766673316946754 0.0540239028512594 0.7162516177655576 1.2030493424901874 1.0259012941903785 0.03484298414964317 0.21558448130112393 0.9747526449795355 0.2628233848115973 3.285627252678639
2.0 0.7 0.01 -0.045077476306673886 0.02618416642336051 0.052890520642279254 0.7221514230732041 1.1755786798958372 1.0199736514410471 0.03599594271226759 0.21104499796140053 0.9804174829292626 0.2756380322621928 3.3513397977322135
2.0 0.71 0.01 -0.04449399984040814 0.02460402440506584 0.051691596625523376 0.7276633323593592 1.1474960136570052 1.0143064803793922 0.03726181036988442 0.20624314304861044 0.9858953081182709 0.2898611675281664 3.4183665936868564
2.0 0.72 0.01 -0.04378342225790502 0.022917470569783785 0.05042126062272043 0.7320050783193234 1.1207199079797825 1.0141232601659134 0.03847639441537471 0.20115549506471736 0.986073428427623 0.3055792732166742 3.4525502596237256
2.0 0.73 0.01 -0.04307715342741797 0.021131531905910966 0.049077699859813084 0.7368522760537176 1.0915385434953129 1.0086086318441958 0.04001352113200407 0.19577526487254998 0.9914648441700776 0.32334188599447794 3.5216012648161987
2.0 0.74 0.01 -0.04229836146789778 0.01923968438186509 0.04765457139914327 0.7413636339718093 1.0619399055842536 1.0030495096480685 0.041739860548577874 0.19007647582259266 0.9969597615883009 0.3434559790222551 3.592033290112524
2.0 0.75 0.01 -0.04148651368321621 0.017249958063935176 0.0461489237301964 0.7460856796052681 1.0303790194764406 0.9924823384738493 0.04392842470501652 0.18404751611412654 1.007574604841543 0.36687209301903356 3.6997942888159
2.0 0.76 0.01 -0.04068866690080947 0.015154117674776962 0.044552756715816544 0.7514533922863795 0.9944862285652654 0.9684423543830838 0.04708400494251817 0.1776819351811193 1.0325859825048842 0.3955111268933525 3.9217819461448538
2.0 0.77 0.01 -0.039589710143708046 0.013019953444392567 0.04287674730979069 0.7545470938140695 0.9665301031065776 0.9666647615680262 0.04954205238395261 0.1709447151518136 1.0344847973747386 0.4262788365275906 3.960999765606301
2.0 0.78 0.01 -0.038529785260035726 0.010862131510407037 0.04111683259256036 0.7587155178072635 0.9333985820563082 0.9432769594014152 0.053467148392312557 0.16391395859857996 1.060134025360462 0.4651962499556844 4.19865975154268
2.0 0.79 0.01 -0.03736970130616918 0.008753577734108097 0.039282408154514996 0.7630433933946983 0.899606693844256 0.910731269827977 0.05891347449772525 0.15655445311835592 1.0980187384900966 0.5144171735847511 4.576539129181521
2.0 0.8 0.01 -0.03602604742509399 0.006804354550252374 0.037390075336604434 0.7664527564464428 0.8708468334043986 0.8806446287434198 0.06438723565004602 0.1489756546156516 1.135531822214015 0.5708548912862946 4.988427650807858
2.0 0.81 0.01 -0.03450456562261005 0.005079282857251522 0.03544735561814675 0.7693837493273443 0.8476392638703264 0.85509192101618 0.0695015062461839 0.14118438686247206 1.1694649141481932 0.6344513416464185 5.387501862872488
2.0 0.82 0.01 -0.03284241780453613 0.003656298673122503 0.033468490767757285 0.7725043743345688 0.8294551578269522 0.8289969581746304 0.07419001515308803 0.1333316013543962 1.2062770437685342 0.705927425153555 5.840052019353777
2.0 0.83 0.01 -0.03106164998276341 0.002507679913059887 0.031456313053165874 0.7762445370336302 0.8166513781711165 0.8030378225257513 0.07776831944821863 0.1252474090492552 1.245271358271462 0.7831799773004333 6.35397659705691
2.0 0.84 0.01 -0.0291921779480315 0.001661864925780188 0.029432570615045756 0.7811676100101131 0.8093471558507327 0.7778668246766243 0.07987293661259853 0.11711731432659657 1.2855671025894726 0.8635972855763504 6.913126537597917
2.0 0.85 0.01 -0.027356866524976473 0.0016056684805479465 0.02746790548597014 0.789306470564829 0.803523736872649 0.6783565793901172 0.08550056779755622 0.10921066268880866 1.4741509559751895 0.9615993497855929 14.460406204985281
2.0 0.855 0.01 -0.026374352845114607 0.0013898574961808937 0.026463678767535748 0.7928180912462921 0.8046820984616913 0.6705825394316189 0.08449393229552758 0.10518209682324911 1.4912407365208074 0.9997902912206373 15.559397076564165
2.0 0.86 0.01 -0.025395311857204186 0.001207639688007668 0.025467984902694227 0.7967036501493262 0.8066260067456635 0.6637754583283595 0.08315943955284892 0.10119864819387127 1.506533553557981 1.0378206150821145 16.617436077770535
2.0 0.865 0.01 -0.024425331517197085 0.0010581559478883057 0.024484074551859275 0.8011315715707255 0.8094123855900506 0.6561601672744235 0.08157691917073642 0.09724774949478356 1.5240181435484323 1.0741005713552765 18.013300708303255
2.0 0.87 0.01 -0.02346698329658458 0.0009387644259152094 0.02351497139043418 0.8059196225269939 0.8128211268453913 0.6488086687360344 0.07978815610969521 0.09335914057127687 1.5412864349487416 1.1099501791923265 19.562444569217337
2.0 0.875 0.01 -0.02252370126106095 0.0008506131083627212 0.022563666282607694 0.8110884188561228 0.8168376992528009 0.6419482744223259 0.07782455225856809 0.08954220771091095 1.557757906429266 1.14481503015081 21.28393969130846
2.0 0.88 0.01 -0.02159857317187222 0.000798196251401424 0.021633042178603096 0.8166319780336974 0.8214100720309356 0.6360261494091404 0.07574981066666697 0.08581101066286748 1.5722623997912515 1.1785628202859197 23.156926384143606
2.0 0.885 0.01 -0.020694447146813413 0.0007877906259947673 0.020725715211258922 0.8225652815294254 0.8264973651931511 0.6317553445190995 0.07365680337679133 0.08217331075368806 1.5828912389513894 1.2109632750032335 25.194735905948246
2.0 0.89 0.01 -0.01981358349866562 0.0008348333093604311 0.019844049871993636 0.8289692950246661 0.8320863471708345 0.6314136641656951 0.07175245162326829 0.07863922904921145 1.5837477976048022 1.2415835849896457 27.401794771309316
3.0 0.0 0.001 -0.2927852522697122 -6.830619811577072e-7 0.29278486570164375 0.4725502210167147 1.3551081282383017 0.4234896564921202 0.12017654306691292 1.1711367471142968 2.3613327614262682 0.0 1.7669901808140895
