#1=α 2=ρ 3=ϕ 4=q0 5=δq 6=qh0 7=δqh 8=ρh 
2.3 0.61 -0.05977129119663677 1.4042018214866425 2.0776397735405587 0.23910135823716797 0.4813153910198179 0.2936023885220889
2.3 0.62 -0.059625421741762746 1.3895705935391038 2.0528633624944534 0.23851719146563763 0.48712448099073224 0.302017178214254
2.3 0.63 -0.05945760247829626 1.374208517686965 2.027053016694522 0.23784907600202626 0.4933270081069125 0.3107960151073549
2.3 0.64 -0.05926539579405285 1.3580426005054556 2.0001326071052743 0.23707921069627444 0.49996685042161626 0.3199787842698344
2.3 0.65 -0.05904612936879894 1.3409889733337204 1.9719492257210451 0.23620141230390262 0.5071124484122298 0.3296230914679494
2.3 0.66 -0.058796493205566014 1.3229437649273605 1.9423406689963925 0.23520204575124665 0.5148427440983873 0.33979621110493563
2.3 0.67 -0.058512715475055294 1.3037816581174848 1.9111024269445098 0.2340658586390023 0.5232581916599888 0.3505829884121925
2.3 0.68 -0.05819031503741884 1.2833483260003644 1.8779737377070067 0.2327752449649339 0.5324888095724881 0.36209239050929193
2.3 0.69 -0.057823977049495295 1.2614489454840219 1.842617145314253 0.23130895636466808 0.542706336225615 0.37446737199567437
2.3 0.7 -0.057407210990813945 1.2378313355190036 1.8045715940319442 0.22964417048388164 0.5541481442505174 0.38790370097536214
2.3 0.71 -0.056932023395884046 1.2121633895404424 1.763264677559373 0.22773885062359348 0.5671298317982257 0.40266218057674025
2.3 0.72 -0.056388034839864126 1.1839844614983959 1.7177847388663123 0.22556187414093756 0.5821451182876213 0.4191444851670873
2.3 0.73 -0.05576188333851956 1.1526385969615993 1.6668602034302005 0.22305408889869016 0.5999303348547879 0.43794914444399513
2.3 0.74 -0.05503497424953421 1.1171340123740634 1.608452078420688 0.22014225592909958 0.6217157560465731 0.4600696594744641
2.3 0.75 -0.05418035451211131 1.075830668156826 1.539030794237825 0.21672179644961923 0.649759578394421 0.48731968379581575
2.3 0.76 -0.053155227660352966 1.0257234337216918 1.4517639690666064 0.21262074128096253 0.6888172053498046 0.5235010760658515
2.3 0.77 -0.05188113813354475 0.9602037026829088 1.3303870962094988 0.20752444381518684 0.7516609284990599 0.5787789149442761
2.3 0.78 -0.05017533503863611 0.8631214818655123 1.1265690469094471 0.20070118811260626 0.8876508747895497 0.6923676823358488
2.3 0.79 -0.04765603945670327 0.7650369886300183 0.8598518614006623 0.19062406050654576 1.1629910277463869 0.9187629119196457
2.3 0.8 -0.04445893570910041 0.733458684222074 0.7249371088698368 0.1778357207864989 1.3794300053958903 1.1035440043167124
2.3 0.81 -0.04098699125011633 0.7255786989725166 0.6509877383802597 0.1639479763296188 1.5361272433304616 1.244263067097674
2.3 0.82 -0.03742417142387468 0.7266291039777409 0.6018803519136146 0.14969665506006224 1.661459784856918 1.3623970235826726
2.3 0.83 -0.033866255814849575 0.7322867950080835 0.5659332307489752 0.1354650240011632 1.7669928989265504 1.4666041061090367
2.3 0.84 -0.030372808838848797 0.7407700009698057 0.538038948532036 0.12149123580178996 1.8586015059474041 1.5612252649958194
2.3 0.85 -0.026984804533419927 0.7511897930279196 0.5155538700171329 0.10793922927076433 1.9396615138719995 1.6487122867911994
2.3 0.86 -0.023732232550602313 0.7630410364169317 0.4969229541162813 0.09492895341960389 2.0123843982582406 1.7306505825020868
2.3 0.87 -0.020638036108816975 0.7760128759028104 0.48117025835643273 0.0825521691669122 2.0782664402737 1.8080918030381188
2.3 0.88 -0.017720295304437354 0.7899007152295956 0.4676385114999102 0.07088122241511924 2.1384038641141556 1.881795400420457
2.3 0.89 -0.014993567815166312 0.8045633493689064 0.4558634432555496 0.059974306689263866 2.1936393777454453 1.9523390461934462
2.3 0.9 -0.012469815023243385 0.819900213964787 0.4455146812953243 0.04987932186775513 2.2445949415011905 2.0201354473510715
2.3 0.91 -0.010158998196049231 0.835836654366952 0.43633582190309855 0.040636047355957966 2.2918127501850627 2.085549602668407
2.3 0.92 -0.008069495382025341 0.8523166688051558 0.42813894959581855 0.032278086507487036 2.3356903195657455 2.148835094000486
2.3 0.93 -0.006208436277533045 0.8692967279054127 0.42076815033329096 0.02483383962272859 2.3766057369311313 2.210243335345952
2.3 0.94 -0.0045819258476046815 0.8867429191600409 0.41410604018882696 0.01832778915886652 2.4148404103065317 2.2699499856881395
2.3 0.95 -0.003195226299957025 0.904628152764617 0.40805550355153486 0.012780984855351963 2.4506470107532965 2.3281146602156317
2.3 0.96 -0.002052906106847348 0.9229305917432451 0.40253710080758387 0.008211698500039706 2.4842430623010037 2.3848733398089634
2.3 0.97 -0.0011589460697606145 0.9416324390361579 0.3974851193482787 0.004635853821159277 2.5158174515806073 2.440342928033189
2.3 0.98 -0.0005168297405356207 0.9607190532710442 0.3928447314654631 0.00206738487825645 2.5455349656074358 2.494624266295287
2.3 0.99 -0.00012961607606085625 0.9801782845361957 0.3885679521658378 0.0005184919593477456 2.5735524363913775 2.547816912027464
2.3 1.0 8.880655409541851e-17 1.0000000000000027 0.38461250183885454 1.8926207341323935e-14 2.600019487715408 2.600019487715408
2.4 0.0 -0.07609330888078031 1.6599333507165313 2.3353973596865774 0.30434703906607086 0.4281926567452338 0.0
2.4 0.01 -0.07609379401627558 1.659867137499776 2.3352934412948407 0.30434364825927046 0.428211710921234 0.00428211710921234
2.4 0.02 -0.07609527564134183 1.6596622228709568 2.334885708124464 0.30435733439281426 0.42828648807965286 0.008565729761593057
2.4 0.03 -0.07609774775059353 1.6593231926898147 2.3342681205592437 0.3043644218298414 0.42839980171618847 0.012851994051485653
2.4 0.04 -0.0761011918362679 1.658848295031346 2.3333795490388862 0.3043804863011408 0.4285629401405775 0.0171425176056231
2.4 0.05 -0.07610557617117064 1.658237218674459 2.3322491829454304 0.3043978019144412 0.4287706508003085 0.021438532540015428
2.4 0.06 -0.07611091820723653 1.6574896160613082 2.3308646699017217 0.30441945373104734 0.4290253367829218 0.02574152020697531
2.4 0.07 -0.07611715533315278 1.656605091765257 2.3292441231656125 0.3044405450370378 0.4293238265815294 0.03005266786070706
2.4 0.08 -0.07612425620596869 1.6555829999375637 2.3273510673708957 0.3044703814468678 0.4296730364489682 0.034373842915917455
2.4 0.09 -0.07613220913334467 1.6544228229109341 2.325202344001332 0.30450434545956423 0.4300700980195757 0.03870630882176181
2.4 0.1 -0.07614093945616451 1.6531237600245676 2.3228183216397458 0.3045368069086601 0.43051150005312105 0.04305115000531211
2.4 0.11 -0.07615041221903551 1.6516850518649002 2.320161870218483 0.30457719283447204 0.4310044108714849 0.047410485195863335
2.4 0.12 -0.07616057073187049 1.6501058157454291 2.3172683665829945 0.3046158742678406 0.4315425931760262 0.051785111181123146
2.4 0.13 -0.07617137027505488 1.6483850391738009 2.314101926692473 0.304661887077696 0.4321330830182108 0.05617730079236741
2.4 0.14 -0.0761826673724344 1.64652155325616 2.3106974810790115 0.3047055964299093 0.43276976245849214 0.060587766744188906
2.4 0.15 -0.07619457657993922 1.6445146139461164 2.3070365694677566 0.3047514673512959 0.43345650139854713 0.06501847520978207
2.4 0.16 -0.07620679505201983 1.6423622392580055 2.303100961162166 0.30480367867251407 0.43419720492643565 0.06947155278822971
2.4 0.17 -0.07621936493976639 1.640063474995283 2.29892480066323 0.30485272189289114 0.43498595504798776 0.07394761235815793
2.4 0.18 -0.07623214577430815 1.6376166238114538 2.294491049519272 0.3049024491379869 0.43582649852110517 0.07844876973379893
2.4 0.19 -0.07624511118113436 1.6350204355463804 2.2897967878225707 0.3049530417687228 0.4367199767761605 0.0829767955874705
2.4 0.2 -0.07625804403266884 1.6322726152910938 2.284823584052378 0.30500859666033114 0.4376705523261422 0.08753411046522845
2.4 0.21 -0.0762709160933906 1.6293716184176874 2.2796060842948416 0.3050591596087832 0.438672280658232 0.09212117893822871
2.4 0.22 -0.07628356716561169 1.6263154360726682 2.2741256472420472 0.30510885524325554 0.4397294411646749 0.09674047705622847
2.4 0.23 -0.07629587155751238 1.6231016296733032 2.2683813349953685 0.3051569696869572 0.4408429855124168 0.10139388666785587
2.4 0.24 -0.07630768018201883 1.6197282175355439 2.2623704821134782 0.3052033004974324 0.4420142535920167 0.106083420862084
2.4 0.25 -0.07631886622666162 1.6161925733942153 2.2560730854685125 0.30525217059260035 0.44324805186545313 0.11081201296636328
2.4 0.26 -0.076329231032909 1.6124920804768854 2.249523942758653 0.3052930424937137 0.444538500343176 0.11558001008922576
2.4 0.27 -0.07633867781618014 1.6086241908035799 2.2427027408065507 0.30533022499413653 0.4458905684666737 0.1203904534860019
2.4 0.28 -0.07634691288669943 1.60458539556584 2.2356086441533587 0.3053625214376568 0.4473054810443835 0.12524553469242738
2.4 0.29 -0.07635383231341752 1.60037291567698 2.228237902735167 0.30538961376907503 0.4487851134623003 0.13014768290406709
2.4 0.3 -0.07635919404232305 1.5959831402691012 2.220588588927897 0.3054104566749359 0.4503310541115593 0.1350993162334678
2.4 0.31 -0.07636278181489292 1.5914124423453169 2.2126578676478372 0.3054241785016133 0.4519451536640179 0.14010299763584555
2.4 0.32 -0.07636435835428951 1.5866569889540867 2.2044243762895817 0.3054349236122811 0.45363316190649683 0.145162611810079
2.4 0.33 -0.07636366326385924 1.5817127091342793 2.195920252513282 0.3054319007337383 0.45538994362635743 0.15027868139669795
2.4 0.34 -0.07636042880133076 1.5765749554864148 2.1871253587178967 0.30541855568789733 0.4572211629360855 0.15545519539826907
2.4 0.35 -0.07635445015528025 1.571239524255729 2.178033799370826 0.305394406682704 0.45912969775256585 0.16069539421339804
2.4 0.36 -0.07634531732908523 1.5657007231706919 2.1686432508966442 0.30535755595997505 0.4611177977689698 0.1660024071968291
2.4 0.37 -0.07633269812642413 1.559953224577652 2.1589487618387233 0.30530679695127794 0.4631883894957862 0.1713797041134409
2.4 0.38 -0.07631642869169952 1.553991704469285 2.1489437104376643 0.30524127280259905 0.4653449018431177 0.17683106270038473
2.4 0.39 -0.07629591837369998 1.5478097252891376 2.1386231370290356 0.30515928079805044 0.467590564548551 0.18236032017393491
2.4 0.4 -0.0762708759165368 1.5414003573339004 2.12798165867905 0.3050589725466329 0.4699288623665828 0.18797154494663315
2.4 0.41 -0.07624090331121963 1.5347565369199396 2.117012172070381 0.304938790126396 0.4723638405073632 0.19366917460801888
2.4 0.42 -0.07620550507198676 1.5278708169354656 2.1057064391220033 0.3047972342104585 0.47490000572775026 0.19945800240565512
2.4 0.43 -0.07616420783922428 1.5207344592125673 2.094057450015428 0.30463195511902036 0.47754181719925237 0.20534298139567853
2.4 0.44 -0.0761165135432153 1.5133387523487862 2.082055418138351 0.3044411820044824 0.48029461237594717 0.21132962944541675
2.4 0.45 -0.07606182786194887 1.5056737574422348 2.069690968482748 0.304222490080722 0.48316391926524255 0.21742376366935914
2.4 0.46 -0.0759995824669607 1.4977290209586551 2.056952850603181 0.3039735980647032 0.48615601456628427 0.22363176670049079
2.4 0.47 -0.0759291585540523 1.489492994550495 2.043829104526667 0.30369185911387103 0.4892776983091212 0.22996051820528696
2.4 0.48 -0.07584982281222691 1.4809532353940162 2.0303061039314745 0.30337454889730464 0.4925365677932037 0.23641755254073776
2.4 0.49 -0.0757607984003636 1.4720961994933308 2.0163685766693917 0.3030187669763648 0.4959410752431906 0.24301112686916337
2.4 0.5 -0.07566134886724413 1.4629068507187009 2.0020000136632667 0.3026211635923983 0.4995004960915042 0.2497502480457521
2.4 0.51 -0.07555050057626422 1.4533684461892065 1.9871824590836764 0.3021778777066478 0.5032250538589783 0.25664477746807896
2.4 0.52 -0.07542739744877075 1.443463812404385 1.9718927249408644 0.3016859383527101 0.5071269787406865 0.263706028945157
2.4 0.53 -0.07529092808728682 1.4331720883004087 1.9561090964988537 0.3011403124350097 0.5112189303704238 0.2709460330963246
2.4 0.54 -0.0751399329806684 1.422471518506762 1.9398037865867006 0.30053680200365285 0.5155160573016566 0.2783786709428946
2.4 0.55 -0.07497314693980328 1.4113371143822777 1.9229468357851578 0.2998701240208002 0.5200351779833218 0.286019347890827
2.4 0.56 -0.07478933611421423 1.399741884575642 1.9055019977696097 0.29913535439228905 0.5247960910933183 0.29388581101225825
2.4 0.57 -0.07458684999479392 1.387654309405632 1.8874301548826595 0.298325993749269 0.529820930015908 0.30199793010906756
2.4 0.58 -0.07436403262569963 1.3750390939592119 1.868685312577966 0.2974351705996185 0.5351355807578102 0.3103786368395299
2.4 0.59 -0.07411902542551424 1.361856672380833 1.849212968995882 0.2964557406077241 0.5407705963380721 0.3190546518394625
2.4 0.6 -0.07384972373115445 1.3480610247383145 1.8289506900750279 0.29537910818238566 0.5467615969236315 0.32805695815417885
2.4 0.61 -0.07355379435171167 1.3335997948841387 1.80782357952563 0.2941962297059727 0.5531513203641244 0.3374223054221159
2.4 0.62 -0.07322860048140928 1.3184114551277812 1.7857436828081026 0.2928963487110797 0.5599907812231419 0.347194284358348
2.4 0.63 -0.07287105920830739 1.3024234850478391 1.7626056575793083 0.2914670053080735 0.5673418757621371 0.3574253817301464
2.4 0.64 -0.0724778569754223 1.2855513572525175 1.7382793049605598 0.2898950971750969 0.5752815425842565 0.36818018725392415
2.4 0.65 -0.07204482043185537 1.2676913318105154 1.7126207388707197 0.28815929753556246 0.5839004382601295 0.37953528486908417
2.4 0.66 -0.07156746152830251 1.2487200122510167 1.685402887441278 0.28625111214183957 0.5933299435117062 0.3915977627177261
2.4 0.67 -0.07104016497427379 1.2284822187911246 1.6563885732478605 0.28414333484941 0.6037230732878045 0.40449445910282905
2.4 0.68 -0.07045632016830605 1.2067825466731643 1.6252518864360437 0.2818089775153878 0.6152892412220877 0.4183966840310197
2.4 0.69 -0.06980793336015359 1.183372292296397 1.5915572734760028 0.2792171573916148 0.6283154346157922 0.43353764988489657
2.4 0.7 -0.06908495087492605 1.1579178726273172 1.5547128602605946 0.2763265932984285 0.6432055883504971 0.45024391184534795
2.4 0.71 -0.06827462087144962 1.1299636794175465 1.513865213814046 0.2730897057930462 0.6605607889493614 0.4689981601540466
2.4 0.72 -0.06736017228374155 1.098862515115888 1.4677762241432937 0.26943529269503885 0.6813027650612589 0.4905379908441064
2.4 0.73 -0.06631852053103021 1.0636206809896251 1.4144481452220865 0.2652723290354034 0.7069895092145546 0.5161023417266248
2.4 0.74 -0.06511585068125814 1.0226394375054888 1.3504913046835485 0.2604630258067372 0.7404712614823709 0.5479487334969544
2.4 0.75 -0.06369872841432203 0.9730595852996071 1.2693836551511424 0.254794701263633 0.7877838949178312 0.5908379211883734
2.4 0.76 -0.06197095911532077 0.9092358321678001 1.1566627671211318 0.2478836810196863 0.8645562288556616 0.6570627339303029
2.4 0.77 -0.05973073052079009 0.8231642411850278 0.9817126644422364 0.2389228641937727 1.0186279918963392 0.7843435537601813
2.4 0.78 -0.05669474441937436 0.7488520745914069 0.7869782283358385 0.2267789409553758 1.270683182830384 0.9911328826076995
2.4 0.79 -0.05303149060682491 0.7205912998006575 0.6744459831246514 0.2121259556140237 1.4826984295570778 1.1713317593500914
2.4 0.8 -0.04908115997737042 0.7125803589156856 0.6080260101199304 0.1963246336330048 1.6446664835978884 1.3157331868783109
2.4 0.81 -0.045027422554614865 0.7131796636276306 0.5629533012614283 0.18010951826191526 1.7763462755423347 1.4388404831892911
2.4 0.82 -0.040972461774982816 0.7183843532400002 0.529698841955352 0.16388984166866988 1.8878651807290328 1.5480494481978069
2.4 0.83 -0.036981088258356706 0.7264432766404454 0.5037861896081156 0.14792434595686238 1.984969061533581 1.6475243210728723
2.4 0.84 -0.033098181088167256 0.7364662109365702 0.4828470822236437 0.13239271763309002 2.0710490687749936 1.7396812177709946
2.4 0.85 -0.02935673684232059 0.7479426160535441 0.465475702444634 0.11742693684547695 2.1483398483488942 1.8260888710965602
2.4 0.86 -0.025781919312829346 0.760555338917447 0.4507749343127798 0.10312766192323783 2.2184019648841624 1.9078256898003796
2.4 0.87 -0.02239357164551508 0.7740952114169081 0.4381392426750761 0.08957425678361204 2.2823794415091907 1.985670114112996
2.4 0.88 -0.01920767207700179 0.7884184745963544 0.42715249221816015 0.07683071410628 2.341084315830864 2.0601541979311606
2.4 0.89 -0.016237309508462694 0.8034201324246716 0.41748281003473553 0.06494927555819077 2.395308204227134 2.131824301762149
2.4 0.9 -0.013493385188009816 0.81902466333143 0.40890726291088497 0.05397359680435767 2.445542279883482 2.2009880518951337
2.4 0.91 -0.01098503743977284 0.8351742347217659 0.40124421219178324 0.04394018728848603 2.492247787295256 2.267945486438683
2.4 0.92 -0.008720056961194397 0.8518244899047347 0.3943568883873526 0.034880286448642446 2.535774141258974 2.332912209958256
2.4 0.93 -0.006705091171016645 0.8689403964375633 0.3881315033952225 0.026820458047273215 2.576446362257099 2.3960951168991023
2.4 0.94 -0.004945878000771738 0.8864940885182174 0.3824753813086348 0.019783577914568327 2.6145473640120636 2.4576745221713394
2.4 0.95 -0.0034473894806788486 0.9044632212836243 0.37731823274662807 0.013789663558769804 2.650282740700493 2.5177686036654685
2.4 0.96 -0.0022139564646399632 0.922829436861074 0.3725948454436551 0.00885589676157773 2.683880392411985 2.5765251767155055
2.4 0.97 -0.0012493672714590544 0.9415777397130737 0.36825768289555977 0.004997574788290011 2.715489849762636 2.634025154269757
2.4 0.98 -0.0005569485204945534 0.9606956026429221 0.36425941652815175 0.0022278540567145216 2.745296221937793 2.6903902974990372
2.4 0.99 -0.00013963025110555965 0.9801726152090049 0.3605654094377096 0.0005585466743853512 2.773421891909899 2.7456876729908
2.4 1.0 -3.956239977654497e-16 1.0000000000268767 0.35714800762743626 2.1070680166319562e-10 2.799959620783223 2.799959620783223
2.5 0.0 -0.09478783798591944 1.603474774612549 2.0564085985138267 0.379178155716175 0.4862846813238883 0.0
2.5 0.01 -0.09478755396366872 1.6034058075379078 2.056369954851246 0.37915244939653747 0.48629381967037055 0.004862938196703705
2.5 0.02 -0.09478673528376846 1.603201747188084 2.056135903791699 0.3791195443883721 0.4863491747582979 0.009726983495165958
2.5 0.03 -0.09478536805295135 1.6028595324632822 2.055618989705449 0.3791109242632228 0.48647147404650637 0.01459414422139519
2.5 0.04 -0.09478344526180271 1.6023806613297145 2.0548727080251394 0.3791071548673005 0.48664814910168436 0.019465925964067373
2.5 0.05 -0.0947809133776078 1.6017644819245471 2.053925231894284 0.3790975972592011 0.48687263999270547 0.024343631999635275
2.5 0.06 -0.09477777694024653 1.6010106113828777 2.0527820954236558 0.37907999209208676 0.48714376563851447 0.029228625938310868
2.5 0.07 -0.09477397470690557 1.6001186069225688 2.0514100654094976 0.3790663578723015 0.4874695785410327 0.03412287049787229
2.5 0.08 -0.09476948297983395 1.5990878994505269 2.049823680966482 0.379051018844629 0.48784683740628115 0.03902774699250249
2.5 0.09 -0.09476422482572844 1.5979177713166473 2.0480410213690954 0.37902691012388773 0.4882714699393617 0.043944432294542556
2.5 0.1 -0.09475815571973512 1.5966075858232904 2.046029393401225 0.37900574172332235 0.4887515317351556 0.04887515317351557
2.5 0.11 -0.09475123921105877 1.5951565347958057 2.0438195531514083 0.37897566649936715 0.4892799848489946 0.05382079833338941
2.5 0.12 -0.09474335910869752 1.593563622917957 2.0413802553945053 0.37894773135548004 0.4898646380836802 0.05878375657004162
2.5 0.13 -0.09473447372279126 1.591827924099921 2.0387412192986822 0.37891035685507035 0.49049874036686003 0.0637648362476918
2.5 0.14 -0.09472443751909604 1.5899481023258981 2.0358883119637534 0.378868096371637 0.4911860803579307 0.0687660512501103
2.5 0.15 -0.09471319830010444 1.5879231667804579 2.032802656807707 0.3788273424814853 0.4919316671744172 0.07378975007616258
2.5 0.16 -0.09470066793737908 1.5857516938263614 2.0295152257677396 0.37877577835050197 0.4927285034886658 0.07883656055818654
2.5 0.17 -0.0946866884888673 1.5834322214215633 2.0260106286972754 0.37871829857838113 0.493580826198824 0.08390874045380009
2.5 0.18 -0.09467118247804523 1.5809632762343255 2.0222869525825966 0.3786547386201227 0.4944896661291973 0.08900813990325551
2.5 0.19 -0.09465399535373814 1.578342992289628 2.018326910653368 0.37859056281525355 0.495459875564104 0.09413737635717975
2.5 0.2 -0.0946349230670187 1.5755696064013371 2.014160965727815 0.378513311471294 0.49648464895090993 0.099296929790182
2.5 0.21 -0.09461395557927366 1.572641470229319 2.0097719290283518 0.3784283584091791 0.4975688960306366 0.10448946816643367
2.5 0.22 -0.09459081226427629 1.5695560918458085 2.0051590037507614 0.3783346755765237 0.4987135674175686 0.1097169848318651
2.5 0.23 -0.09456534832911445 1.5663112949882019 2.000320353268561 0.37823164629876477 0.4999199245090824 0.11498158263708896
2.5 0.24 -0.0945374042960826 1.562904877099337 1.9952374428694357 0.3781249166401698 0.5011934812940647 0.12028643551057552
2.5 0.25 -0.09450676854119971 1.5593342489250355 1.9899398021045984 0.3780017706879197 0.5025277643787922 0.12563194109469805
2.5 0.26 -0.09447322470087477 1.5555965324796137 1.9844108351698662 0.37786680351142043 0.5039279076070957 0.1310212559778449
2.5 0.27 -0.09443654694229792 1.5516887734810636 1.9786480260158452 0.37771919255661557 0.5053955968174766 0.1364568111407187
2.5 0.28 -0.09439648677925078 1.5476081539217785 1.9726480173889007 0.37755839330877383 0.5069328086840611 0.1419411864315371
2.5 0.29 -0.09435282025098424 1.5433510671147657 1.9664089123961674 0.3773830166665179 0.5085412264438174 0.14747695566870703
2.5 0.3 -0.09430522222994303 1.5389139370950156 1.959927881901222 0.3771919430464379 0.5102228552562623 0.15306685657687868
2.5 0.31 -0.0942534607398463 1.5342931956711847 1.9532011342480933 0.3769843262609401 0.5119800426416203 0.1587138132189023
2.5 0.32 -0.09419718671455057 1.529484635828527 1.9462098867985114 0.3767648523962709 0.5138191963688903 0.1644221428380449
2.5 0.33 -0.09413616225828858 1.5244839959041603 1.9389813033482233 0.37652030446115525 0.5157347305377339 0.1701924610774522
2.5 0.34 -0.09406987603747297 1.5192863099403404 1.9314973039678092 0.3762546290286779 0.5177330550478813 0.17602923871627965
2.5 0.35 -0.09399809334090486 1.5138873575457699 1.9237512984916136 0.37596741034110637 0.5198177128114668 0.18193619948401338
2.5 0.36 -0.0939204000491406 1.508281178807634 1.9157402923327178 0.37565621620984785 0.5219914223249652 0.18791691203698746
2.5 0.37 -0.09383631330855258 1.5024622069710167 1.907458837249277 0.3753195089315192 0.5242577089852632 0.1939753523245474
2.5 0.38 -0.09374545449461286 1.4964247202956018 1.8989003252390906 0.37495598877808556 0.5266205849293801 0.20011582227316446
2.5 0.39 -0.09364728857855109 1.4901615164901199 1.8900603076450329 0.37456289820665367 0.5290836466726158 0.20634262220232016
2.5 0.4 -0.09354130841994435 1.4836661585139592 1.8809305596479116 0.3741389650596628 0.5316517374183066 0.21266069496732265
2.5 0.41 -0.09342700817354233 1.4769306452187576 1.871504798205938 0.3736814722086091 0.5343293808055528 0.21907504613027665
2.5 0.42 -0.09330377350963304 1.469947107737135 1.8617742377479838 0.3731884691042822 0.5371220525693854 0.22559126207914185
2.5 0.43 -0.09317101895411245 1.462706729589936 1.8517300326592918 0.3726574693143919 0.5400355248134567 0.2322152756697864
2.5 0.44 -0.09302794166008221 1.4551993895890247 1.8413638328765112 0.3720850773411314 0.5430757257993042 0.23895331935169384
2.5 0.45 -0.09287396424209049 1.4474150797087613 1.830664102077735 0.37146884608329045 0.546249854828659 0.24581243467289654
2.5 0.46 -0.09270823603753647 1.4393430375902392 1.8196178782090568 0.37080628745267963 0.54956593468088 0.2528003299532048
2.5 0.47 -0.09252996669611213 1.4309704692617806 1.8082133084708165 0.37009339963722604 0.5530320982128417 0.25992508616003557
2.5 0.48 -0.09233815802646556 1.422283788415565 1.7964363123195197 0.3693263232174609 0.5566576410987939 0.26719566772742104
2.5 0.49 -0.0921319033123264 1.4132685751949075 1.7842701801747123 0.3685014377470083 0.5604532380303985 0.27462208663489523
2.5 0.5 -0.0919101541177682 1.4039089268538558 1.7716964400144901 0.36761473275226086 0.5644307779902867 0.28221538899514337
2.5 0.51 -0.09167169755370735 1.3941866956991482 1.758695699663384 0.36666111292785064 0.56860319849045 0.28998763123012955
2.5 0.52 -0.09141530837075335 1.3840826434580618 1.7452444627760302 0.36563597018275523 0.5729856311415391 0.29795252819360035
2.5 0.53 -0.0911396492326213 1.3735748051387715 1.7313174227881363 0.3645335712280453 0.5775948343369565 0.30612526219858693
2.5 0.54 -0.09084321115021143 1.362639311312433 1.7168847319758325 0.36334830148832825 0.5824502841545895 0.31452315344347836
2.5 0.55 -0.09052423739951654 1.3512484375985896 1.7019142390792983 0.36207286890352663 0.587573672655198 0.3231655199603589
2.5 0.56 -0.09018113040935671 1.3393727041690255 1.686366039960117 0.3607010800262264 0.5929910685485876 0.3320749983872091
2.5 0.57 -0.08981165438682337 1.326976537624105 1.6701980711354123 0.3592236639495027 0.5987313823923848 0.3412768879636593
2.5 0.58 -0.08941373793196161 1.3140216118202506 1.653357871262493 0.3576325663250332 0.60482973310334 0.35080124519993716
2.5 0.59 -0.08898490601464326 1.3004634121229548 1.6357853166347818 0.3559181139267008 0.6113271648979276 0.36068302728977725
2.5 0.6 -0.08852224962533534 1.2862493570723803 1.6174115143716716 0.35406814728362346 0.6182718443107398 0.3709631065864439
2.5 0.61 -0.08802263943436744 1.271319838408581 1.5981522089939626 0.35207047062515906 0.6257226279025703 0.38169080302056785
2.5 0.62 -0.08748255945020689 1.2556049128548368 1.5779064594708994 0.349911171044059 0.6337511289074247 0.3929256999226033
2.5 0.63 -0.08689785164279146 1.2390205546268676 1.5565531384630467 0.34757326608999684 0.6424451406698574 0.40474043862201015
2.5 0.64 -0.08626392983627534 1.2214675751197894 1.5339415040723294 0.3450385339749115 0.6519153418465997 0.41722581878182385
2.5 0.65 -0.08557506892964101 1.2028235690568516 1.5098854600874614 0.3422840946629077 0.662301894040409 0.43049623112626584
2.5 0.66 -0.08482486727188604 1.182939398393472 1.4841580278456956 0.33927947468715536 0.6737826978246603 0.4446965805642758
2.5 0.67 -0.08400550315745112 1.1616259893785568 1.4564295638062243 0.3360033624587713 0.6866106160236174 0.4600291127358237
2.5 0.68 -0.0831074509095113 1.1386416634605532 1.426304304687695 0.3324126468166909 0.7011126564740762 0.47675660640237183
2.5 0.69 -0.08211895571856934 1.113666580842209 1.3932160122404758 0.32846464512803436 0.7177637862429299 0.4952570125076216
2.5 0.7 -0.08102503662802826 1.0862663069867309 1.3563923667932423 0.3240929585227031 0.7372497991596498 0.5160748594117549
2.5 0.71 -0.07980596026273351 1.0558280335596366 1.3146734172456391 0.3192194081734636 0.7606451814436861 0.5400580788250171
2.5 0.72 -0.0784347034186823 1.0214263029369306 1.2662286807087173 0.3137374786897937 0.7897467615725564 0.5686176683322406
2.5 0.73 -0.07687231739388906 0.9816139007456531 1.2080087858328132 0.30748882572872077 0.8278085488513978 0.6043002406615203
2.5 0.74 -0.07505794970960517 0.9339475943727032 1.134386072330998 0.3002316278259128 0.8815340953059709 0.6523352305264185
2.5 0.75 -0.07288649956740945 0.8742234210800937 1.0340255370568827 0.2915458774654423 0.9670941037358434 0.7253205778018825
2.5 0.76 -0.07016290859993218 0.7996778650010973 0.8895470052480079 0.2806515659287739 1.1241676877111149 0.8543674426604473
2.5 0.77 -0.06666781121916987 0.73692626819912 0.7349077188066083 0.2666711847265416 1.3607150590605661 1.047750595476636
2.5 0.78 -0.0625478348397987 0.7093723163098784 0.635279766912348 0.250191339200871 1.5741096318245782 1.227805512823171
2.5 0.79 -0.05811179788992815 0.700560002101442 0.5735285341052223 0.2324471609351677 1.7435924117709813 1.3774380052990753
2.5 0.8 -0.05355113800304333 0.7004170263034349 0.5310885496209388 0.21420296084293272 1.8829251745565667 1.5063401396452534
2.5 0.81 -0.04897767255455614 0.7049991047549797 0.4995988042961805 0.19591068699016628 2.0016060715132604 1.6213009179257412
2.5 0.82 -0.04446316177717244 0.7125361258708436 0.47504807318369074 0.17785264493781405 2.1050501127142174 1.7261410924256582
