#1=α 2=ρ 3=ϕ 4=Σ 5=E 6=q0 7=q1 8=δq 9=qh0 10=qh1 11=δqh 12=ρh 13=m 
2.5 0.35 -0.14956253936350788 2.5245261447615557e-5 0.14957148109611634 0.6445377903815547 1.380000263565646 0.5387854629398094 0.0763281509548311 0.5982867393033996 1.8560263199078089 0.133831838427384 2.823307579532719
2.5 0.34 -0.150273201779897 2.4093947983118147e-5 0.1502817953282354 0.6395599824015019 1.3899924329062816 0.5395303592873351 0.07497688994004943 0.6011278531614649 1.853463818645718 0.12861557643462093 2.803725194102287
2.5 0.33 -0.1509576465761897 -9.906913420153362e-5 0.15092209357353847 0.6344567566908782 1.3996754688833821 0.5402306197398399 0.07358262394919364 0.6035928011155488 1.851061312447583 0.12347861890013578 2.786519472725741
2.5 0.32 -0.15161657882320445 2.6479599055500154e-5 0.151626149125997 0.6292811626816105 1.4090719437610115 0.5409848606804595 0.07235222358747928 0.6065014335338014 1.8484805632863444 0.11858222197513868 2.766850707806073
2.5 0.31 -0.1522506042935161 -9.347660191366505e-5 0.15221662848732262 0.6241043889871923 1.4181769663593995 0.5416347066601317 0.0710357103042412 0.6087769085644233 1.84626278136103 0.11370545261013547 2.751269576395481
2.5 0.3 -0.15286033177583963 -9.60424447475155e-5 0.1528252113993659 0.6187260771688872 1.4269789584536974 0.5423306290109584 0.06978060390382264 0.6112016396608854 1.8438936444059717 0.10898663686115251 2.73466444243062
2.5 0.29 -0.15344630613437138 -9.324981079173577e-5 0.15341200837175026 0.613383772145426 1.4355023920836416 0.542992133639721 0.06857464973729022 0.6135520040223551 1.841647305821759 0.1043843779613418 2.7188307243782046
2.5 0.28 -0.15400903448645487 -9.091355074155469e-5 0.15397540841994797 0.6079879764777167 1.443738681005321 0.5436379193731051 0.06739409490953359 0.6158085255753009 1.8394596189190562 0.09988491300017006 2.703662967029481
2.5 0.27 -0.15454898873124512 -8.859085746057935e-5 0.15451604466217744 0.6025462973371299 1.451689672050284 0.544268414808984 0.06623868582842844 0.6179739934775162 1.8373287385250137 0.09548313013127419 2.689129180690823
2.5 0.26 -0.1550666056516291 -8.625288161837868e-5 0.15503436406251017 0.5970670458127393 1.459356973705724 0.5448837454613522 0.06510814664802045 0.6200502295355957 1.8352538653053447 0.09117411304798706 2.6752056575189
2.5 0.25 -0.1555622888479981 -8.389602269882722e-5 0.15553077116239106 0.5915590401920998 1.4667419419613483 0.5454839825254665 0.06400232403636648 0.622038847042372 1.833234397406553 0.08695324838631224 2.661871298064335
2.5 0.24 -0.1560364082980712 -9.194555067872673e-5 0.15600170017096526 0.5859607114321117 1.4738407978301518 0.5461029768728558 0.06290367924969148 0.6238903438732234 1.8311564711225161 0.08281023320066971 2.6491072364147845
2.5 0.23 -0.1564893108147115 -8.892956423117117e-5 0.15645558568679455 0.5804254380916561 1.4806645945861112 0.5466723318253663 0.06184817953790369 0.625709835000432 1.8292493359979467 0.07875345087227088 2.6368933114240596
2.5 0.22 -0.15692130793146453 -8.587246944227345e-5 0.1568885973739522 0.5748953965157408 1.4872088413295694 0.5472257253554305 0.06081842543811976 0.627446210321736 1.8273994691139308 0.07477268532812831 2.625221823562501
2.5 0.21 -0.15733268646518528 -8.281903837723002e-5 0.15730100452052367 0.569379939529896 1.4934737411073462 0.5477635458006933 0.05981438485389113 0.6291001751340675 1.8256052409224315 0.07086417042334592 2.614076858659457
2.5 0.2 -0.15772370752379256 -7.974322918068924e-5 0.157693077663656 0.5638924362886492 1.499459455428743 0.5482854730406181 0.058836775413889035 0.6306728262267525 1.8238673996856345 0.06702446606332564 2.6034473819073822
2.5 0.19 -0.1580946076756724 -7.663798802368405e-5 0.15806505564952888 0.5584474444374798 1.5051659178866434 0.5487911078913488 0.057886489551497104 0.6321651190022148 1.8221869589730733 0.06325028261866539 2.593324317307045
2.5 0.18 -0.1584456001075062 -7.349274227116845e-5 0.15841715534510434 0.553060828513555 1.5105928222676597 0.5492799628214771 0.05696461209843983 0.6335779138416653 1.8205652266347359 0.05953846378164984 2.5837003393771454
2.5 0.17 -0.1587768757396752 -7.030253966644976e-5 0.15874956922031852 0.5477498614195305 1.5157396338347435 0.5497514665642169 0.05607242760787817 0.6349119799631264 1.819003787747401 0.05588596421135513 2.574569784898945
2.5 0.16 -0.1590886043165064 -6.706279223877038e-5 0.15906246844153332 0.5425333485334222 1.520605578546089 0.5502049464975658 0.055211431085251034 0.6361679974614676 1.817504561465121 0.05228982755456357 2.565928720880924
2.5 0.15 -0.1593809354895624 -6.375844474133018e-5 0.15935600817887038 0.5374316635683637 1.5251896721837759 0.5506396452731208 0.05438332867778475 0.6373465777781417 1.8160697446766552 0.04874716386382701 2.5577747045842525
2.5 0.14 -0.15965399972944694 -6.199653780911458e-5 0.15962968911153796 0.5325285593048118 1.5294926297014007 0.5510470740758258 0.05359939466539161 0.6384464510539312 1.814726993473515 0.045256351385580824 2.550183547010142
2.5 0.13 -0.15990790930196708 -6.471602433035927e-5 0.15988246103444986 0.5277372631682563 1.5335072196780666 0.551467074998818 0.05284331663933462 0.639430837431898 1.8133448855530383 0.04181163027361379 2.5430424403776466
2.5 0.12 -0.1601427617925668 -6.086933039443569e-5 0.160118762974674 0.5231180534207619 1.5372374945541432 0.5518388677053416 0.052126160899964524 0.6403818250122484 1.8121231731251592 0.038412320257918964 2.5363470261875407
2.5 0.11 -0.16035863681945106 -5.657182515389118e-5 0.16033627766452677 0.5187125173550375 1.5406800011646529 0.5521874345051241 0.05145114207374037 0.6412583964804375 1.810979275354592 0.03505518285124021 2.530141472047359
2.5 0.1 -0.160555600188788 -5.3272135467929295e-5 0.16053449817118168 0.514617381634486 1.5438341075619841 0.5525051123176119 0.05083110694295238 0.6420580472982218 1.8099380036598507 0.0317383014536432 2.524504360756192
2.5 0.09 -0.1607337056786683 -4.900081294107403e-5 0.16071425578666176 0.5107594495392132 1.5466959365625501 0.55279801797533 0.05025347143823023 0.6427867689923206 1.8089789895820991 0.028456967479939532 2.5193359903811037
2.5 0.08 -0.16089299508796562 -4.46545180068855e-5 0.16087523723767058 0.5071560560226673 1.5492630705337684 0.5530719423468069 0.049719216723764253 0.6434365472512971 1.8080830420664218 0.025208036612545115 2.5146353452122665
2.5 0.07 -0.1610334917919437 9.28209404859297e-5 0.16107048869585477 0.5040213724924707 1.5515120985611546 0.5533813041480979 0.04931349484921524 0.6442978026516277 1.8070722529006455 0.022002794755476826 2.5088840057819053
2.5 0.06 -0.16115523755354555 4.857646008481609e-5 0.16117462060003462 0.5014232798223964 1.5534989435361946 0.5535155500308799 0.04891606820654726 0.6447226804651152 1.8066339779328902 0.01880786160562975 2.5061313303972796
2.5 0.05 -0.16125823520750515 5.184890987558604e-5 0.16127895007814055 0.4988627178104182 1.5551710753501546 0.5537138155574561 0.04854472125891981 0.6451358419423681 1.805987085572792 0.01563656783568068 2.5029801435001597
2.5 0.04 -0.16134247291814519 -9.082607517932033e-5 0.16130618574446737 0.49757759133495905 1.5565811144998176 0.5536531576014931 0.048304862524585705 0.6452357086822458 1.8061849485915462 0.01248315574464697 2.5029801435001597
2.5 0.03 -0.16140802970993506 8.063943566051649e-5 0.16144031241677426 0.49486783878197 1.5576034930731943 0.55404776807637 0.0479786986809844 0.6457746051929947 1.8048985261179855 0.009349667147162677 2.497914318715556
2.5 0.02 -0.16145483769101648 2.9835451164885043e-6 0.16145603210553028 0.4941681570227081 1.5583887861685644 0.5540137108322647 0.047849624916032174 0.6458326965858019 1.8050094798154996 0.006225980054841429 2.497914318715556
2.5 0.01 -0.16148291376959967 -4.447515420541789e-5 0.1614651088537656 0.49373098948463506 1.5588606507453862 0.5539931392062754 0.04776938808925766 0.6458665250258511 1.8050765058800822 0.003110811035433869 2.497914318715556
2.5 0.0 -0.16149227238307673 -6.489788485443834e-5 0.1614662915540434 0.493506766830249 1.5590200567806471 0.5539893082764928 0.047729020375472574 0.6458681193616256 1.8050889882894743 0.0 2.497914318715556

3.0 0.7 -0.14770496593236587 -3.7057518948351794e-5 0.14770033602389357 0.6433632362509571 0.6761388553318506 0.3362812392807859 0.42798199868227904 0.5907992367826241 2.9737014236617245 1.169365183573412 8.003942015276099
3.0 0.69 -0.15411369766477756 3.934907683533641e-5 0.15411945951727832 0.6480077482345048 0.6917673332920325 0.34278630925807896 0.41756560352503097 0.6165249564538121 2.9172693686757265 1.0753843783776746 6.829240566321963
3.0 0.68 -0.16021769967559474 4.547279019291744e-5 0.1602252987853118 0.6525765003212022 0.70878273663684 0.34851659821209946 0.40547361402064225 0.6409589738382014 2.8693038011102723 0.9929143472373612 5.983962843804768
3.0 0.67 -0.16602459981085516 -9.34356388850115e-5 0.1660071894563179 0.6568974993016969 0.7266542235854005 0.35336628276364257 0.3927537705271381 0.66401772905178 2.829924779973624 0.9206741031699827 5.366670660558349
3.0 0.66 -0.17154828736836714 -9.061772215322515e-5 0.17152971650442522 0.6606038585740692 0.7449662868390283 0.3579518757441047 0.3798880280014148 0.6861247377254464 2.7936716295206345 0.8575841706840447 4.8795641622630885
3.0 0.65 -0.17680537796823104 -8.320259154546506e-5 0.17678688085970148 0.6638316110484654 0.7635369079702442 0.36199481800664346 0.36738898444056733 0.7072269043062461 2.762470483711859 0.8019906698891743 4.498140420841075
3.0 0.64 -0.18181317435763905 -7.220607051513292e-5 0.1817959445441443 0.6664309050816769 0.782000046132184 0.3656905721626229 0.35546401809435757 0.727257955074334 2.7345523131378395 0.7529292269126131 4.190763326435836
3.0 0.63 -0.1865885226315333 -4.2406201066823815e-5 0.18657775214716593 0.6684533438888556 0.8003352603165657 0.3690703103128694 0.3441221338229584 0.7463802964013942 2.7095108223478537 0.709200895872286 3.9372603515664997
3.0 0.62 -0.19114729692230353 -3.355292590190158e-5 0.19113829527251178 0.6700278233889667 0.818492161600568 0.3720866998117587 0.33348060335833585 0.764615358711529 2.6875456728389016 0.6699258309441625 3.7274196039739254
3.0 0.61 -0.19550420489689213 -2.906259275512884e-5 0.1954960183793014 0.6711512104330247 0.8364010361558166 0.37482452669411526 0.32349945107684747 0.7820392124380238 2.6679150610015308 0.6344447774467299 3.550055616810421
3.0 0.6 -0.1996726941475475 -1.2446744074296556e-5 0.19966903126427268 0.6718833462674509 0.8540524236113054 0.37731302987014104 0.3141809335550707 0.7987622617000589 2.650319286201615 0.602205989534976 3.398072813247097
3.0 0.59 -0.2036650066908821 -1.4690615591842123e-5 0.20366050902611857 0.6721941457599895 0.8713551119919679 0.379611840034366 0.3054147482922927 0.8147149925197272 2.634269784392055 0.5727451509920933 3.2662762487155867
3.0 0.58 -0.20749226375596957 -1.8270053331840517e-5 0.20748646520730563 0.6721449165416145 0.8883287017804695 0.38173374832182505 0.29719178762346093 0.8300065379829302 2.6196269111552013 0.5456845689091326 3.150797620347692
3.0 0.57 -0.2111645664939985 -7.0799589915057905e-6 0.21116224419999083 0.6717927658953076 0.9049860156742817 0.38369227046709864 0.2895097603093627 0.8447320691273852 2.6062552648835524 0.5207254919993853 3.0486919262146976
3.0 0.56 -0.21469109384515833 -1.4470791642445885e-5 0.21468620122682294 0.6710956548513505 0.9212682022897352 0.38552724701729923 0.28223625909534983 0.8588109748353112 2.5938503899184315 0.49757556724605556 2.9576784148021353
3.0 0.55 -0.21808018519165928 5.451160378109194e-7 0.21808037474247777 0.6701381366486666 0.9372245377371237 0.3872401636019682 0.2754256577595968 0.8724104950785794 2.5823767625195697 0.47605223561009163 2.8758305670519975
3.0 0.54 -0.22133943743170215 -1.051344127527378e-5 0.22133568535411927 0.668879380539497 0.9528044178275772 0.3888521254044337 0.2689380352424345 0.8854106559597064 2.571671683573618 0.45591967935965083 2.8020319524424737
3.0 0.53 -0.22447577593392964 -5.645601943964695e-6 0.2244737117057553 0.667403505972106 0.9680557150190783 0.39036227665754963 0.2628402015717589 0.8979747453952136 2.561722942499546 0.4370640104965351 2.734969909893352
3.0 0.52 -0.22749553457516375 -2.459627034351671e-6 0.2274946146452377 0.6656872522308646 0.9829562840802732 0.3917905590952122 0.2570490224555511 0.9100672300754731 2.5523841164252845 0.4193290184331121 2.6737112955298907
3.0 0.51 -0.23040451057215872 -2.673214691592905e-6 0.23040348928537596 0.6637400201607591 0.9975074995054961 0.3931462917672788 0.2515305664470367 0.9217053921262153 2.543582429595815 0.4025950686241119 2.6174966098982777
3.0 0.5 -0.23320800001543524 -5.281504022671749e-5 0.23318742633391648 0.6617547293282136 1.01175825963717 0.39435210290554346 0.24634342723974945 0.932841710277188 2.5358049130006135 0.3867418727432348 2.5671166426180774
3.0 0.49 -0.23591094191328688 -4.767300165603795e-6 0.2359090485846573 0.6592653067998805 1.0256045551739628 0.395656788044501 0.24126936325907622 0.9437320379335201 2.527443052202927 0.3717530189299433 2.5179464838518117
3.0 0.48 -0.2385177849614447 3.2544104157483764e-5 0.23853094735344602 0.6565981704435926 1.0391200722935159 0.3968943466098065 0.2364095481425955 0.9542172427046136 2.5195622173553334 0.35749333824419705 2.4725068326684667
3.0 0.47 -0.24103267427932307 6.408527801418941e-5 0.24105904306099668 0.6537673730718518 1.0523117032148361 0.39807129778621264 0.2317534289227502 0.9643273064741109 2.512112793766552 0.34390106116066743 2.4303465669146784
3.0 0.46 -0.2434594359653015 9.062819383588949e-5 0.24349733825002326 0.6507798725733122 1.0651831039069284 0.39919372512469753 0.2272828943655937 0.9740782160205796 2.5050493959734137 0.3309176969565897 2.3911010774471086
3.0 0.45 -0.2458016091407722 -9.146615329746657e-5 0.2457628025360857 0.6477282493721687 1.0777147671648566 0.40014973722434455 0.22280214242061822 0.9829544665884704 2.499064492548567 0.31833239667017343 2.3569738717515585
3.0 0.44 -0.24806246537017124 -9.635030559162752e-5 0.2480209900964523 0.6445070602506701 1.0899682423145898 0.40114313157480197 0.21866921591478924 0.9919920087364531 2.492875787438301 0.3064100336938047 2.323078233178881
3.0 0.43 -0.25024504696097427 2.379974954643151e-5 0.2502554407945819 0.641095640000474 1.1019230537304952 0.40215897343982765 0.2147918670671083 1.001065829714376 2.4865788557360706 0.29505420403169724 2.289795127081145
3.0 0.42 -0.25235214872579304 2.4624092073076583e-5 0.25236304584120905 0.6375758326638212 1.1135574215114314 0.40309496406709644 0.21092436842132767 1.0094941833127535 2.4808049942135892 0.28403993120740256 2.2596890216356567
3.0 0.41 -0.25438639260352214 2.702223020444642e-5 0.25439850340259806 0.633919601621029 1.124889110091284 0.4040011881497274 0.20717529630868226 1.0176360392855077 2.4752402451583597 0.27342861411888675 2.2312508064113783
3.0 0.4 -0.2563502079106452 2.8701882991809426e-5 0.2563632283283316 0.6301372638315135 1.1359225938780204 0.40487823097825126 0.2035359246308131 1.025494633977164 2.469878406610892 0.2631892768789612 2.204374981140326
3.0 0.39 -0.2582458547039175 2.9847923741343282e-5 0.258259553102197 0.626234530818798 1.1466615870456889 0.4057281099939929 0.19999841103287072 1.0330794474211478 2.4647047502200548 0.25329527399731155 2.178935312893686
3.0 0.38 -0.26007543701951374 3.054718999018538e-5 0.26008961322640783 0.6222170811231662 1.157109638288401 0.406552576673751 0.19655571475067216 1.0403990781060466 2.4597064620315443 0.24372248567028354 2.1548211181173396
3.0 0.37 -0.26184091474451954 3.0881413561540954e-5 0.26185539990749307 0.6180904933292436 1.167270121545977 0.40735318862650494 0.1932015372182792 1.0474615307121125 2.4548721549762598 0.23444905878322606 2.131934146544903
3.0 0.36 -0.2635441143099989 3.0907562199160436e-5 0.26355876114530336 0.6138603136776847 1.1771462278481009 0.408131324442063 0.18993026234639768 1.0542742336472342 2.4501917400411566 0.2254551422753437 2.110187051108798
3.0 0.35 -0.2651867383233151 3.067935489576753e-5 0.26520142093994814 0.6095320767191442 1.1867409501108532 0.4088882073470379 0.18673689725584164 1.0608441022297297 2.445656250367878 0.216722664171387 2.0895018689431697
3.0 0.34 -0.2667703742547872 3.02350039137633e-5 0.2667849818852965 0.6051113788490016 1.1960570977187746 0.4096249155411613 0.18361703121988662 1.0671775687809413 2.441257750835018 0.20823513169787583 2.0698089190170648
3.0 0.33 -0.26829650228612767 2.9613389516691643e-5 0.2683109404769321 0.6006039057365922 1.2050972859496851 0.4103424014498587 0.18056679112962395 1.0732806245750124 2.4369891984516103 0.1999774614093175 2.0510457243437115
3.0 0.32 -0.2697665024175522 2.8838303741515566e-5 0.26978068642535846 0.5960154907066093 1.2138639267582518 0.41104149589688466 0.17758281314531876 1.079158849648376 2.4328443964471744 0.1919358294806272 2.0331562232177838
3.0 0.31 -0.2711816609140342 2.793869554447341e-5 0.27119551877503395 0.5913521616222519 1.2223592372256267 0.41172291984272547 0.1746622071404807 1.084817433183449 2.4288179059402153 0.18409753601200674 2.0160900405136135
3.0 0.3 -0.2725431761589059 2.693736128537548e-5 0.2725566461744275 0.5866201886952973 1.2305852414062333 0.4123872963472479 0.1718025376016345 1.090261217540078 2.4249049591429626 0.17645089134821218 1.9998017999445432
3.0 0.29 -0.27385216397646195 2.584813549160319e-5 0.2738651906241058 0.5818261625171937 1.2385437518894626 0.41303514448861556 0.169001810758537 1.0954946903285465 2.4211014809359934 0.1689851112660623 1.984250760309568
3.0 0.28 -0.27510966247649526 2.4688822888389317e-5 0.27512219869088 0.5769770233096362 1.2462363941574794 0.4136668984588012 0.16625844864036912 1.1005220353688114 2.4174039637343476 0.16169022413103912 1.9694001817999471
3.0 0.27 -0.276316626676099 -9.731183617015973e-5 0.2762668807110168 0.572037483613001 1.253665177666507 0.4142531753967562 0.1634247955481598 1.104946342989077 2.4139827028295864 0.15449436608327977 1.9561754608501551
3.0 0.26 -0.27747398115359356 2.7916188627483067e-5 0.27748835966668545 0.5670749613174517 1.260823623466133 0.4148982549733575 0.16091172190533615 1.1099801592528988 2.410229467135779 0.1475741628018667 1.941521244170978
3.0 0.25 -0.27858251849913096 -9.283019116985149e-5 0.278534410823031 0.5621351393199009 1.2677351632883724 0.41544000568360806 0.1582279569491212 1.1140243653562363 2.4070864296145413 0.14068737664851833 1.9296336613088474
3.0 0.24 -0.27964304240268956 2.5087796308172287e-5 0.27965613454912946 0.5571148248901766 1.2743681806845877 0.4160529014610086 0.15581366167692648 1.1186503039883886 2.403540502874529 0.13404166617458912 1.9162477614593827
3.0 0.23 -0.28065622679460234 -8.896707400202245e-5 0.2806095359337604 0.5521429046317174 1.2807586876815642 0.4165658502092364 0.15325072686319025 1.1223320677156143 2.4005808433353613 0.12743043243779173 1.9054494262431354
3.0 0.22 -0.28162274842657786 -9.571045455446018e-5 0.28157222088465406 0.5471087634989336 1.2868783595623965 0.4171071682730356 0.1508238512616702 1.126173513277262 2.3974653903464103 0.12098574246377498 1.8942234454782814
3.0 0.21 -0.2825432015147358 -9.370083517652374e-5 0.28249345306663776 0.5421120941537616 1.2927388715621326 0.41763197080115555 0.14847670012675374 1.1298619450039735 2.3944526997817506 0.11466437371598914 1.8834926265821434
3.0 0.2 -0.28341813262606286 -9.118204741900464e-5 0.28336945751439135 0.5371401484318218 1.298339138313607 0.4181408651669396 0.1461907667047767 1.13337030024363 2.391538553881255 0.10845524224700753 1.8732786487347026
3.0 0.19 -0.2842480414048504 -8.850484806613424e-5 0.2842005492975823 0.5322043925446981 1.3036788254192095 0.41863373902357603 0.14396690947825547 1.1366991260253199 2.3887229021062812 0.1023524883924098 1.8635696151904835
3.0 0.18 -0.2850333792608567 -9.628140118606411e-5 0.28498145749693216 0.5272653169123841 1.308758265725145 0.419127569493148 0.14177411579188953 1.139781604631018 2.385908426900435 0.09634462048357935 1.8543553590741713
3.0 0.17 -0.2857745596669168 -9.267857293612547e-5 0.28572434438772926 0.5224477717496523 1.3135757937868209 0.41958677697800717 0.13968390902566583 1.1427592792712102 2.3832972220962425 0.09043936694241865 1.8456249658599286
3.0 0.16 -0.2864719476401356 -8.873486315478549e-5 0.28642365333395053 0.5177182076459051 1.3181309153187901 0.4200278878789909 0.13766694525959877 1.1455635209434154 2.380794296897013 0.08462527710051401 1.8373773259050623
3.0 0.15 -0.2871258703668419 -8.465736749115784e-5 0.28707959953657375 0.5130921034633145 1.322422471448421 0.4204506967406293 0.13572573134300175 1.1481943668512071 2.378400149534982 0.07889728843746283 1.8296055419916764
3.0 0.14 -0.2877366171923632 -8.042151313642285e-5 0.2876924854750098 0.5085896702896696 1.3264492326884885 0.42085442295282205 0.13386494983027317 1.1506530090743536 2.3761185470827275 0.07325067533070492 1.8223064489518193
3.0 0.13 -0.28830444166539104 -7.602123805729225e-5 0.28826256773001296 0.5042326445219751 1.3302097982407708 0.42123817446922884 0.1320898053220972 1.152940458670759 2.373953883120935 0.06768076366181483 1.8154787070023155
3.0 0.12 -0.2888295624765912 -7.45241693868565e-5 0.2887883718830995 0.5001488656007196 1.3337057219305357 0.4215858148876518 0.13044638499221486 1.1550582128094786 2.3719963164948754 0.06218582102857084 1.8092521391304892
3.0 0.11 -0.2893121703614734 -7.09948538343263e-5 0.28927280259828636 0.4961519897709694 1.3369290301213974 0.42192664317797235 0.12885797652523967 1.1570010214567714 2.3700802406502466 0.05675476554656276 1.8033753530026155
3.0 0.1 -0.2897524233673803 -7.201462099784293e-5 0.2897123698777156 0.49234595479003757 1.3398710281943749 0.4222629549957797 0.12736121320345686 1.1587177989769157 2.368192587507455 0.051385344602694616 1.7979612163816845
3.0 0.09 -0.290150449685884 9.149668334855322e-5 0.29020151516885706 0.488836002316358 1.3425269811290417 0.4226266898092995 0.12613773246957866 1.1608341796476294 2.366154396096533 0.046101143241883434 1.7917520411353018
3.0 0.08 -0.2905063717272516 5.7268439742507315e-5 0.2905384040441958 0.4857780511463441 1.3449412296978556 0.42284497325778647 0.12492808243678252 1.162182870240169 2.364932926352543 0.040839550293547675 1.78783320114663
3.0 0.07 -0.29082026370675773 6.22550588248143e-5 0.29085516268666384 0.48279881834607413 1.347066624538521 0.423090169994327 0.12379049967196042 1.1634498897628018 2.3635623583819205 0.035626546014633206 1.783864714450344
3.0 0.06 -0.2910921984614159 4.7598479398067685e-5 0.29111892877331236 0.4802878691837127 1.3489196020021545 0.42327641096440993 0.12282386235935058 1.164507757722699 2.3625223945779554 0.030456190161842728 1.7806930043464844
3.0 0.05 -0.29132222672636077 5.3437859931895735e-5 0.29135228535967367 0.4780559795224689 1.3504855789877097 0.4234551420727729 0.12198588606468097 1.1654486359313763 2.3615252258010004 0.0253235141989272 1.7777874122094381
3.0 0.04 -0.2915103886456435 2.856471420344872e-5 0.2915264745203535 0.4763212996407166 1.3517787029516726 0.4235681238279567 0.12131370616779402 1.1661477789748351 2.3608953170568996 0.02022067121743022 1.7757638125606894
3.0 0.03 -0.29165665155195175 -9.149476584964935e-5 0.2916051273767194 0.4758195813676798 1.3528411439145231 0.4235061054911783 0.12103185289764923 1.1664508752895484 2.361241047139589 0.015144713346404444 1.7757638125606894
3.0 0.02 -0.2917612241983938 3.9101245688680674e-5 0.291783286194478 0.47357346905837505 1.3534904748272911 0.423799068557449 0.12029307651682832 1.1671608639907125 2.3596087726286314 0.01008416908243604 1.7723349029431432
3.0 0.01 -0.2918239156622122 -2.6214143093520594e-5 0.29180912492314254 0.4732124998423626 1.3539494472344327 0.42377640157454677 0.12010425347458716 1.1672483039459889 2.359734983553799 0.00503845034494077 1.7723349029431432
3.0 0.0 -0.2918448099043932 -5.226351764620322e-5 0.2918153213931872 0.47304771977905297 1.3541026559393816 0.4237698879379185 0.12002042515603847 1.1672647097893394 2.3597712543145537 0.0 1.7723349029431432
