1:α 2:λ 3:ρ_r 4:E_r 5:E_l0 6:ρ_l 7:E_l
2.675 0.014231771646040076 0.9957750679424471 0.007085834136459643 -1 1 -1
2.675 0.01636653739294609 0.99514532500107 0.008143560489705319 -1 1 -1
2.675 0.018821518001888 0.9944223977269002 0.009358298230638095 -1 1 -1
2.675 0.021644745702171196 0.9935927141890912 0.010753074380045816 -1 1 -1
2.675 0.024891457557496874 0.9926407944981264 0.012354204211226787 -1 1 -1
2.675 0.028625176191121406 0.991549003973484 0.014191732754199283 -1 1 -1
2.675 0.03291895261978962 0.9902972818024325 0.01629992671724155 -1 1 -1
2.675 0.03785679551275806 0.9888628438729721 0.01871781972537545 -1 1 -1
2.675 0.043535314839671754 0.9872198612294001 0.02148981291829002 -1 1 -1
2.675 0.05006561206562252 0.9853391158402318 0.024666331647498676 -1 1 -1
2.675 0.05757545387546589 0.9831876362952319 0.028304537140000474 -1 1 -1
2.675 0.06621177195678576 0.9807283208435614 0.03246908941038697 -1 1 -1
2.675 0.07614353775030362 0.9779195539523269 0.03723295424715156 -1 1 -1
2.675 0.08756506841284915 0.9747148308871416 0.04267824260741201 -1 1 -1
2.675 0.10069982867477653 0.9710624034650361 0.04889706506984748 -1 1 -1
2.675 0.11580480297599301 0.966904971232005 0.05599237699091565 -1 1 -1
2.675 0.13317552342239194 0.9621794419774903 0.06407878161863566 -1 1 -1
2.675 0.15315185193575073 0.9568167953842013 0.07328324868094044 -1 1 -1
2.675 0.1761246297261133 0.9507420905329989 0.08374569508086163 -1 1 -1
2.675 0.2025433241850303 0.9438746597235221 0.09561936271859946 -1 1 -1
2.675 0.23292482281278482 0.9361285398156971 0.10907091682453382 -1 1 -1
2.675 0.26786354623470254 0.9274131964083264 0.12428017756483738 -1 1 -1
2.675 0.3080430781699079 0.9176345900837592 0.14143938946385665 -1 1 -1
2.675 0.35424953989539404 0.9066966343992511 0.16075192908633287 -1 1 -1
2.675 0.4073869708797031 0.8945030868924697 0.18243035335957078 -1 1 -1
2.675 0.46849501651165854 0.8809598886168684 0.20669370081704877 -1 1 -1
2.675 0.5387692689884073 0.8659779539194725 0.23376397754287187 -1 1 -1
2.675 0.6195846593366683 0.8494763757844441 0.263861789661049 -1 1 -1
2.675 0.7125223582371686 0.8313859750606409 0.2972011247815268 -1 1 -1
2.675 0.8194007119727437 0.811653091972588 0.33398333450517265 -1 1 -1
2.675 0.9423108187686552 0.790243464541822 0.3743904261151716 -1 1 -1
2.675 1.0836574415839535 0.7671460199895995 0.41857782994001513 -1 1 -1
2.65 0.001 0.9996970895383925 0.0004998485493604569 -1 1 -1
2.65 0.00115 0.9996516736298634 0.0005747997193202702 -1 1 -1
2.65 0.0013224999999999999 0.9995994519914393 0.0006609851482489466 -1 1 -1
2.65 0.0015208749999999999 0.9995394059127749 0.0007600872631332537 -1 1 -1
2.65 0.0017490062499999994 0.9994703645615577 0.0008740399817113184 -1 1 -1
2.65 0.0020113571874999995 0.9993909823916438 0.0010050661551233146 -1 1 -1
2.65 0.002313060765624999 0.9992997132410598 0.0011557205366844858 -1 1 -1
2.65 0.0026600198804687487 0.9991947806074687 0.0013289390767805176 -1 1 -1
2.65 0.003059022862539061 0.9990741436158976 0.0015280954546335805 -1 1 -1
2.65 0.0035178762919199197 0.9989354580568246 0.001757065882134236 -1 1 -1
2.65 0.004045557735707907 0.9987760317401122 0.0020203033541995054 -1 1 -1
2.65 0.004652391396064093 0.9985927735199935 0.002322922675199348 -1 1 -1
2.65 0.005350250105473706 0.9983821349624441 0.00267079776275343 -1 1 -1
2.65 0.006152787621294761 0.9981400438119655 0.0030706729189736983 -1 1 -1
2.65 0.0070757057644889754 0.9978618281500724 0.003530289965042677 -1 1 -1
2.65 0.008137061629162322 0.9975421299422326 0.004058533356844512 -1 1 -1
2.65 0.009357620873536667 0.99717480682013 0.0046655956351718 -1 1 -1
2.65 0.010761264004567169 0.9967528206412988 0.005363165810176763 -1 1 -1
2.65 0.012375453605252242 0.996268111126188 0.006164643530228062 -1 1 -1
2.65 0.014231771646040076 0.9957114532010931 0.0070853821315129155 -1 1 -1
2.65 0.01636653739294609 0.9950722963144767 0.00814296389372097 -1 1 -1
2.65 0.018821518001888 0.9943385837254346 0.0093575110213025 -1 1 -1
2.65 0.021644745702171196 0.9934965507201304 0.010752036004806875 -1 1 -1
2.65 0.024891457557496874 0.9925304995009697 0.012352835060171805 -1 1 -1
2.65 0.028625176191121406 0.9914225500917155 0.014189928253085543 -1 1 -1
2.65 0.03291895261978962 0.9901523663108289 0.016297549635479247 -1 1 -1
2.65 0.03785679551275806 0.9886968560163476 0.01871469018253664 -1 1 -1
2.65 0.043535314839671754 0.9870298475510457 0.021485695434638748 -1 1 -1
2.65 0.05006561206562252 0.985121742841794 0.024660918414750106 -1 1 -1
2.65 0.05757545387546589 0.9829391526228661 0.028297426483643525 -1 1 -1
2.65 0.06621177195678576 0.9804445177551795 0.03245975817105096 -1 1 -1
2.65 0.07614353775030362 0.9775957276459821 0.037220722524301926 -1 1 -1
2.65 0.08756506841284915 0.9743457455786735 0.042662228986140194 -1 1 -1
2.65 0.10069982867477653 0.9706422603966676 0.048876130098255074 -1 1 -1
2.65 0.11580480297599301 0.9664273828814757 0.05596505230752678 -1 1 -1
2.65 0.13317552342239194 0.9616374176840745 0.06404318177374416 -1 1 -1
2.65 0.15315185193575073 0.9562027411603327 0.07323696239551818 -1 1 -1
2.65 0.1761246297261133 0.9500478259013837 0.08368565250282989 -1 1 -1
2.65 0.2025433241850303 0.9430914594331885 0.09554167525132382 -1 1 -1
2.65 0.23292482281278482 0.935247204328257 0.10897068642000729 -1 1 -1
2.65 0.26786354623470254 0.9264241539241042 0.12415127311461932 -1 1 -1
2.65 0.3080430781699079 0.9165280386624548 0.14127418921175414 -1 1 -1
2.65 0.35424953989539404 0.9054627254634997 0.16054102994340225 -1 1 -1
2.65 0.4073869708797031 0.8931321504562495 0.1821622507005291 -1 1 -1
2.65 0.46849501651165854 0.8794427000718006 0.206354445780344 -1 1 -1
2.65 0.5387692689884073 0.8643060403241325 0.23333682293599983 -1 1 -1
2.65 0.6195846593366683 0.8476423500583662 0.2633268400373163 -1 1 -1
2.65 0.7125223582371686 0.8293838905143927 0.29653501069657723 -1 1 -1
2.65 0.8194007119727437 0.809478797351794 0.33315893483245396 -1 1 -1
2.65 0.9423108187686552 0.7878949461430889 0.3733766649633651 -1 1 -1
2.65 1.0836574415839535 0.7646237092102899 0.4173395755431513 -1 1 -1
2.625 0.001 0.9996924314725822 0.0004998462205801246 -1 1 -1
2.625 0.00115 0.9996463175330064 0.0005747966399475011 -1 1 -1
2.625 0.0013224999999999999 0.9995932933772749 0.0006609810764481596 -1 1 -1
2.625 0.0015208749999999999 0.9995323246930303 0.0007600818791939519 -1 1 -1
2.625 0.0017490062499999994 0.9994622227244809 0.0008740328629985249 -1 1 -1
2.625 0.0020113571874999995 0.9993816213557452 0.0010050567429781964 -1 1 -1
2.625 0.002313060765624999 0.9992889507909373 0.0011557080926978217 -1 1 -1
2.625 0.0026600198804687487 0.9991824074083 0.0013289226250436184 -1 1 -1
2.625 0.003059022862539061 0.999059919230488 0.0015280737054724366 -1 1 -1
2.625 0.0035178762919199197 0.9989191063423457 0.001757037131424976 -1 1 -1
2.625 0.004045557735707907 0.9987572356305932 0.0020202653504645426 -1 1 -1
2.625 0.004652391396064093 0.9985711690438501 0.0023228724442502474 -1 1 -1
2.625 0.005350250105473706 0.9983573044038279 0.002670731376365299 -1 1 -1
2.625 0.006152787621294761 0.9981115079606288 0.0030705851898734575 -1 1 -1
2.625 0.0070757057644889754 0.9978290373859429 0.0035301740449095705 -1 1 -1
2.625 0.008137061629162322 0.9975044541726439 0.004058380206735315 -1 1 -1
2.625 0.009357620873536667 0.9971315240837453 0.004665393328333997 -1 1 -1
2.625 0.010761264004567169 0.9967031040686198 0.005362898614773351 -1 1 -1
2.625 0.012375453605252242 0.9962110143210788 0.00616429070346564 -1 1 -1
2.625 0.014231771646040076 0.9956458938090944 0.007084916335774422 -1 1 -1
2.625 0.01636653739294609 0.9949970373325234 0.008142349118331605 -1 1 -1
2.625 0.018821518001888 0.9942522129410909 0.009356699858846448 -1 1 -1
2.625 0.021644745702171196 0.9933974574363992 0.01075096608632677 -1 1 -1
2.625 0.024891457557496874 0.9924168489871977 0.012351424396737405 -1 1 -1
2.625 0.028625176191121406 0.9912922555435395 0.01418806915900499 -1 1 -1
2.625 0.03291895261978962 0.9900030577603027 0.016295100817469422 -1 1 -1
2.625 0.03785679551275806 0.9885258473639873 0.018711466465359 -1 1 -1
2.625 0.043535314839671754 0.9868341004869521 0.021481454452760094 -1 1 -1
2.625 0.05006561206562252 0.9848978296555848 0.024655343427008994 -1 1 -1
2.625 0.05757545387546589 0.9826832166773105 0.028290104259439404 -1 1 -1
2.625 0.06621177195678576 0.9801522345571582 0.03245015064912669 -1 1 -1
2.625 0.07614353775030362 0.977262265442698 0.03720813065769729 -1 1 -1
2.625 0.08756506841284915 0.97396572978163 0.042645746861912345 -1 1 -1
2.625 0.10069982867477653 0.9702097410094743 0.048854587066652626 -1 1 -1
2.625 0.11580480297599301 0.9659358111281873 0.05593694048948109 -1 1 -1
2.625 0.13317552342239194 0.9610796313948267 0.06400656596678872 -1 1 -1
2.625 0.15315185193575073 0.955570966243124 0.07318936911111687 -1 1 -1
2.625 0.1761246297261133 0.9493336972280528 0.0836239347060168 -1 1 -1
2.625 0.2025433241850303 0.9422860642287678 0.09546184942110279 -1 1 -1
2.625 0.23292482281278482 0.934341156704764 0.10886773891130752 -1 1 -1
2.625 0.26786354623470254 0.9254077038690411 0.12401893360099234 -1 1 -1
2.625 0.3080430781699079 0.9153912189397435 0.14110467034788404 -1 1 -1
2.625 0.35424953989539404 0.9041955403283899 0.16032473441891942 -1 1 -1
2.625 0.4073869708797031 0.8917248088385152 0.18188744962915157 -1 1 -1
2.625 0.46849501651165854 0.8778858908794209 0.2060069358711347 -1 1 -1
2.625 0.5387692689884073 0.8625912430877201 0.23289957400158406 -1 1 -1
2.625 0.6195846593366683 0.8457621759317552 0.2627796488384381 -1 1 -1
2.625 0.7125223582371686 0.8273324402578563 0.2958541814794439 -1 1 -1
2.625 0.8194007119727437 0.8072520187755436 0.33231701062664354 -1 1 -1
2.625 0.9423108187686552 0.7854909776962838 0.37234223614007966 -1 1 -1
2.625 1.0836574415839535 0.7620431853674045 0.4160771926741611 -1 1 -1
2.6 0.001 0.9996876279105197 0.0004998438190687792 -1 1 -1
2.6 0.00115 0.9996407941463006 0.0005747934644121974 -1 1 -1
2.6 0.0013224999999999999 0.9995869424257816 0.0006609768775063992 -1 1 -1
2.6 0.0015208749999999999 0.9995250223403932 0.0007600763271620859 -1 1 -1
2.6 0.0017490062499999994 0.9994538266663255 0.0008740255220628172 -1 1 -1
2.6 0.0020113571874999995 0.9993719680631803 0.0010050470370633767 -1 1 -1
2.6 0.002313060765624999 0.9992778523745599 0.0011556952603840103 -1 1 -1
2.6 0.0026600198804687487 0.9991696480325998 0.0013289056600214988 -1 1 -1
2.6 0.003059022862539061 0.9990452509694772 0.0015280512779145582 -1 1 -1
2.6 0.0035178762919199197 0.9989022444712932 0.0017570074841754242 -1 1 -1
2.6 0.004045557735707907 0.9987378532537248 0.002020226162031707 -1 1 -1
2.6 0.004652391396064093 0.9985488908956353 0.0023228206480168686 -1 1 -1
2.6 0.005350250105473706 0.9983316998369531 0.002670662922136922 -1 1 -1
2.6 0.006152787621294761 0.9980820829241062 0.0030704947294702602 -1 1 -1
2.6 0.0070757057644889754 0.9977952252784847 0.003530054517806084 -1 1 -1
2.6 0.008137061629162322 0.9974656055096991 0.004058222294269886 -1 1 -1
2.6 0.009357620873536667 0.9970868946497426 0.004665184735202522 -1 1 -1
2.6 0.010761264004567169 0.9966518416009968 0.005362623123824049 -1 1 -1
2.6 0.012375453605252242 0.9961521435035577 0.0061639269332434505 -1 1 -1
2.6 0.014231771646040076 0.9955782991876081 0.007084436108808246 -1 1 -1
2.6 0.01636653739294609 0.9949194443195436 0.008141715320468538 -1 1 -1
2.6 0.018821518001888 0.9941631664929231 0.009355863634212556 -1 1 -1
2.6 0.021644745702171196 0.9932952982732448 0.010749863166787636 -1 1 -1
2.6 0.024891457557496874 0.9922996874661705 0.012349970306383882 -1 1 -1
2.6 0.028625176191121406 0.9911579424986234 0.014186152960189598 -1 1 -1
2.6 0.03291895261978962 0.9898491532691409 0.01629257697177333 -1 1 -1
2.6 0.03785679551275806 0.9883495862902274 0.018708144266482388 -1 1 -1
2.6 0.043535314839671754 0.9866323564193852 0.0214770843444105 -1 1 -1
2.6 0.05006561206562252 0.9846670761511058 0.024649599342877245 -1 1 -1
2.6 0.05757545387546589 0.9824194877503178 0.028282560910317427 -1 1 -1
2.6 0.06621177195678576 0.9798510844948904 0.032440254431146794 -1 1 -1
2.6 0.07614353775030362 0.9769187299939199 0.03719516256487762 -1 1 -1
2.6 0.08756506841284915 0.9735742890347547 0.04262877545899933 -1 1 -1
2.6 0.10069982867477653 0.9697642887120062 0.048832409223955986 -1 1 -1
2.6 0.11580480297599301 0.9654296299888756 0.055908007218350125 -1 1 -1
2.6 0.13317552342239194 0.960505381585006 0.0639688903531956 -1 1 -1
2.6 0.15315185193575073 0.9549206878893313 0.07314041307196278 -1 1 -1
2.6 0.1761246297261133 0.9485988327562496 0.08356047115393796 -1 1 -1
2.6 0.2025433241850303 0.9414575075331728 0.09537979650534473 -1 1 -1
2.6 0.23292482281278482 0.9334093309531333 0.10876196341150476 -1 1 -1
2.6 0.26786354623470254 0.92436267467501 0.12388302140878253 -1 1 -1
2.6 0.3080430781699079 0.9142228482170485 0.14093066340200494 -1 1 -1
2.6 0.35424953989539404 0.9028936830249037 0.16010283556841223 -1 1 -1
2.6 0.4073869708797031 0.890279551730139 0.18160569974531562 -1 1 -1
2.6 0.46849501651165854 0.8762878348140386 0.2056508710883756 -1 1 -1
2.6 0.5387692689884073 0.8608318200999799 0.2324518750988327 -1 1 -1
2.6 0.6195846593366683 0.8438339966712147 0.2622197991891947 -1 1 -1
2.6 0.7125223582371686 0.8252296548104978 0.29515815426043296 -1 1 -1
2.6 0.8194007119727437 0.8049706793664081 0.3314570095158833 -1 1 -1
2.6 0.9423108187686552 0.7830293797081228 0.3712865159252825 -1 1 -1
2.6 1.0836574415839535 0.7594021717851012 0.4147899864391639 -1 1 -1
2.575 0.001 0.999682671925186 0.0004998413413667404 0.11047538286276687 0.0 0.11047538286276681
2.575 0.00115 0.9996350955118367 0.0005747901881365921 -1 5.761781370201431e-232 0.1105923972556947
2.575 0.0013224999999999999 0.9995803899835812 0.0006609725453730315 -1 1.504884770775525e-265 0.11072689839221184
2.575 0.0015208749999999999 0.9995174883369791 0.0007600705990420117 -1 0.0 0.1108814883092733
2.575 0.0017490062499999994 0.9994451642881957 0.0008740179483350879 0.1110591526481704 0.0 0.11105915264817068
2.575 0.0020113571874999995 0.9993620086062216 0.0010050370234083747 -1 1.2926355908087714e-234 0.11126331606662943
2.575 0.002313060765624999 0.9992664020182735 0.0011556820212803673 0.11149790529302117 0.0 0.1114979052930209
2.575 0.0026600198804687487 0.9991564841088935 0.0013288881573164416 0.11176742076160873 0.0 0.11176742076160895
2.575 0.003059022862539061 0.9990301177198005 0.0015280281397212197 0.11207701784603807 8.172580689928084e-236 0.11207701784603791
2.575 0.0035178762919199197 0.9988848482018109 0.0017569768977956466 -1 1.988939148715211e-229 0.11243259878035416
2.575 0.004045557735707907 0.9987178567434121 0.002020185732638911 -1 0.0 0.11284091641696797
2.575 0.004652391396064093 0.998525907054711 0.002322767212196474 0.113309691011733 0.0 0.11330969101173294
2.575 0.005350250105473706 0.9983052844856377 0.0026705923019549054 0.1138477412378297 5.03278883e-316 0.11384774123782959
2.575 0.006152787621294761 0.9980517264678387 0.0030704014082362247 0.1144651306001997 0.0 0.11446513060019958
2.575 0.0070757057644889754 0.9977603433713926 0.0035299312127869843 -1 2.666393243778264e-253 0.11517333033558452
2.575 0.008137061629162322 0.9974255282940279 0.004058059393903549 0.11598539972168403 1 -1
2.575 0.009357620873536667 0.9970408546438041 0.004664969558301094 0.11691618446163776 0.0 0.1169161844616376
2.575 0.010761264004567169 0.9965989600182292 0.005362338945139539 0.11798253343406989 0.0 0.11798253343406973
2.575 0.012375453605252242 0.9960914146465883 0.0061635517027378225 -1 1 -1
2.575 0.014231771646040076 0.9955085730125501 0.007083940769918923 -1 9.2076464775e-314 0.12060076202535325
2.575 0.01636653739294609 0.9948394069203395 0.008141061604145409 0.12219855365070331 0.0 0.12219855365070348
2.575 0.018821518001888 0.9940713180043674 0.009355001168848857 0.12402428134080912 0.0 0.12402428134080906
2.575 0.021644745702171196 0.9931899287114911 0.010748725697199032 0.12610864487756263 4.193536279288303e-219 0.12610864487756274
2.575 0.024891457557496874 0.9921788495066115 0.012348470755106854 -1 0.0 0.12848596319236993
2.575 0.028625176191121406 0.9910194220980681 0.01418417698853978 0.13119446334242973 6.664902189905843e-292 0.13119446334242957
2.575 0.03291895261978962 0.9896904370853117 0.016289974602692114 0.13427655838657498 3.1191071343549093e-241 0.13427655838657504
2.575 0.03785679551275806 0.9881678269046068 0.01870471901214439 0.13777910545975625 9.898491695956244e-261 0.1377791054597563
2.575 0.043535314839671754 0.9864243350771252 0.02147257913458481 0.14175363503186122 1.5559143085755154e-208 0.14175363503186106
2.575 0.05006561206562252 0.9844291634830011 0.02464367837062298 0.14625654284273248 5.954552306288948e-216 0.1462565428427326
2.575 0.05757545387546589 0.982147603714621 0.02827478629589744 0.15134923755199786 6.46217387929528e-176 0.15134923755199753
2.575 0.06621177195678576 0.9795406572227423 0.032430056350309426 0.15709823983476912 2.699275381492577e-216 0.15709823983476906
2.575 0.07614353775030362 0.9765646565004213 0.03718180119371289 0.1635752323850761 4.12795694648e-312 0.16357523238507615
2.575 0.08756506841284915 0.9731708989351986 0.04261129275825852 0.17085706464987116 3.777443441430977e-279 0.17085706464987088
2.575 0.10069982867477653 0.9693053121945131 0.04880956823143795 -1 9.93965020654445e-242 0.1790257203597716
2.575 0.11580480297599301 0.9649081757570368 0.055878216158253106 0.1881682590191685 1.1692249363881606e-202 0.18816825901916862
2.575 0.13317552342239194 0.9599139247319319 0.06393010853854503 0.19837674334312533 0.0 0.19837674334312538
2.575 0.15315185193575073 0.9542510751838145 0.07309003531891298 -1 0.0 0.20974816225824472
2.575 0.1761246297261133 0.9478423089236396 0.08349518731262963 0.22238435312353344 1.47178060020117e-274 0.22238435312353344
2.575 0.2025433241850303 0.9406047657608652 0.09529542283003156 0.2363919176305488 0.0 0.23639191763054884
2.575 0.23292482281278482 0.9324505963665445 0.10865324295087465 0.25188211451426235 1.0244487927381549e-247 0.2518821145142623
2.575 0.26786354623470254 0.92328782407372 0.12374339151737686 0.26897070033459203 0.0 0.2689707003345919
2.575 0.3080430781699079 0.913021569323063 0.1407519899767941 -1 1 -1
2.575 0.35424953989539404 0.901555676739711 0.15987511580088218 0.3084269106556269 9.23220756177747e-250 0.3084269106556269
2.575 0.4073869708797031 0.8887947799811993 0.18131673809793403 0.33104553053927444 3.306625960008481e-195 0.33104553053927455
2.575 0.46849501651165854 0.8746468085216216 0.2052859368175045 0.35576311465233473 1.8211472312489565e-216 0.35576311465233457
2.575 0.5387692689884073 0.8590259252587589 0.23199335379521785 0.38271054271161253 0.0 0.38271054271161253
2.575 0.6195846593366683 0.8418558450156877 0.2616468551869837 0.41201849953319725 1.3575489047074103e-187 0.41201849953319747
2.575 0.7125223582371686 0.8230734499848642 0.29444642492186757 0.44381556505387754 0.0 0.4438155650538771
2.575 0.8194007119727437 0.8026325804027619 0.3305783557579144 0.4782258470784635 0.0 0.4782258470784636
2.575 0.9423108187686552 0.7805078435779735 0.3702088552927463 0.5153661191148855 6.543003908019893e-222 0.5153661191148854
2.575 1.0836574415839535 0.7566982552912723 0.41347723497589123 0.5553424374306989 2.955624721029871e-273 0.5553424374306986
2.55 0.001 0.999677556148113 0.000499838783788234 0.1054326531713689 8.205090889897737e-208 0.10543265317136885
2.55 0.00115 0.9996292131524152 0.0005747868062527387 0.10555057792114009 4.784755014698688e-205 0.10555057792113998
2.55 0.0013224999999999999 0.9995736263045752 0.0006609680736107712 0.10568612293712937 8.141181384424615e-130 0.10568612293712903
2.55 0.0015208749999999999 0.9995097114793624 0.0007600646863206001 0.10584190931809895 1.4486721676570273e-181 0.10584190931809911
2.55 0.0017490062499999994 0.9994362227140375 0.0008740101305633685 0.10602094432031473 5.0005972801333104e-160 0.10602094432031439
2.55 0.0020113571874999995 0.9993517281909252 0.0010050266871439299 0.10622667705678501 1.0144972328322049e-143 0.10622667705678507
2.55 0.002313060765624999 0.999254582707086 0.0011556683557327908 0.1064630618522639 2.6541031272031895e-193 0.10646306185226362
2.55 0.0026600198804687487 0.9991428960814123 0.0013288700909574696 0.10673463018623636 2.223122975450075e-198 0.10673463018623625
2.55 0.003059022862539061 0.9990144970243431 0.0015280042565771973 0.10704657223096403 6.007922054303859e-192 0.10704657223096392
2.55 0.0035178762919199197 0.9988668917117591 0.0017569453269538969 0.10740482905915205 1.3351787225978204e-152 0.10740482905915205
2.55 0.004045557735707907 0.9986972164310532 0.0020201440024072872 0.10781619665000564 1.420747118430552e-165 0.10781619665000552
2.55 0.004652391396064093 0.9985021834644261 0.0023227120577062003 0.10828844285549205 1.4554916227974375e-151 0.10828844285549172
2.55 0.005350250105473706 0.9982780192146001 0.002670519411398071 0.10883043849048402 2.5581538029932835e-160 0.10883043849048424
2.55 0.006152787621294761 0.9980203936701768 0.00307030508832819 0.10945230366843317 4.7359871932061435e-169 0.10945230366843317
2.55 0.0070757057644889754 0.9977243400564942 0.0035298039479315143 0.11016557040286024 7.435666364119276e-201 0.11016557040286035
2.55 0.008137061629162322 0.997384163285677 0.004057891265624733 0.11098336231598444 2.2992696159312753e-184 0.11098336231598455
2.55 0.009357620873536667 0.9969933361354286 0.004664747481091368 0.11192059201842625 6.125096713170972e-181 0.11192059201842613
2.55 0.010761264004567169 0.9965443813418237 0.005362045661421382 0.1129941763258489 2.6044607524821213e-148 0.11299417632584874
2.55 0.012375453605252242 0.9960287383262867 0.006163164462079642 0.11422326893759932 9.641365922384831e-175 0.11422326893759921
2.55 0.014231771646040076 0.995436612859768 0.007083429594940827 0.11562950950011369 5.237358541235542e-164 0.1156295095001138
2.55 0.01636653739294609 0.9947568077028319 0.008140387016240284 0.11723728710344172 2.0706344775226556e-194 0.11723728710344145
2.55 0.018821518001888 0.9939765331025141 0.009354111209183948 0.11907401521642685 8.567299418211345e-151 0.11907401521642691
2.55 0.021644745702171196 0.9930811948808724 0.010747552030166295 0.12117041388190875 6.539579343182008e-227 0.12117041388190875
2.55 0.024891457557496874 0.9920541592670586 0.012346923579972687 0.12356079372764694 1.114389133504097e-151 0.12356079372764689
2.55 0.028625176191121406 0.9908764933027914 0.014182138407276501 0.12628333510478884 3.0626069957905395e-199 0.126283335104789
2.55 0.03291895261978962 0.9895266797046116 0.01628728999418831 0.1293803545971921 3.098213300482342e-138 0.12938035459719222
2.55 0.03785679551275806 0.9879803075178697 0.018701185841271697 0.13289855045607496 4.084844946942363e-174 0.13289855045607535
2.55 0.043535314839671754 0.986209738390804 0.021467932474405718 0.13688921844665458 1.1113679690879145e-191 0.13688921844665458
2.55 0.05006561206562252 0.9841837528753972 0.024637572233140306 0.14140843039105472 5.487124575836117e-156 0.1414084303910545
2.55 0.05757545387546589 0.9818671795541529 0.02826676964732657 0.14651716954272254 1.0025683155749283e-206 0.14651716954272226
2.55 0.06621177195678576 0.9792205162803373 0.032419542428497906 0.15228141987940547 1.4976690394031738e-165 0.15228141987940552
2.55 0.07614353775030362 0.9761995514080624 0.03716802844827647 0.15877221026693228 1.0396749467096287e-203 0.15877221026693228
2.55 0.08756506841284915 0.9727550017762577 0.04259327540280217 0.16606561872661096 1.1031650178750335e-162 0.16606561872661085
2.55 0.10069982867477653 0.9688321838624915 0.04878603404331707 0.1742427459135386 1.3129210815986972e-137 0.17424274591353844
2.55 0.11580480297599301 0.9643707428441346 0.05584752880557777 0.18338966933050693 6.53809768961717e-175 0.18338966933050677
2.55 0.13317552342239194 0.9593044706803382 0.06389017139070614 0.19359738970097695 6.7624366034213035e-127 0.19359738970097706
2.55 0.15315185193575073 0.9535612468623397 0.0730381734563132 0.20496177754158057 6.491331637390207e-144 0.20496177754158063
2.55 0.1761246297261133 0.9470631446497715 0.08342800436370039 0.21758352114435936 8.420885836367304e-144 0.21758352114435953
2.55 0.2025433241850303 0.9397267519679378 0.09520862941971132 0.231568067490673 1.1262760104113733e-164 0.23156806749067266
2.55 0.23292482281278482 0.9314637547509799 0.10854145405420004 0.24702553632909827 4.325674430900073e-137 0.24702553632909813
2.55 0.26786354623470254 0.92218183588668 0.12359989099574765 0.2640705763532442 1.065287407840476e-122 0.2640705763532443
2.55 0.3080430781699079 0.9117859419957348 0.14056846215165816 0.28282212259511286 1.3832719334273133e-142 0.2828221225951131
2.55 0.35424953989539404 0.9001799546100961 0.15964134618378253 0.30340300679636945 1.8999054567843672e-149 0.3034030067963691
2.55 0.4073869708797031 0.8872687975999347 0.18102028838565673 0.3259393679731377 3.8999698331421e-166 0.3259393679731377
2.55 0.46849501651165854 0.872960986867857 0.20491180292434585 0.3505598084377739 3.2837640804188738e-136 0.350559808437774
2.55 0.5387692689884073 0.8571716032657507 0.23152361985472325 0.37739424069911287 1.5757410730041293e-111 0.37739424069911265
2.55 0.6195846593366683 0.8398256374115513 0.2610603607897132 0.4065723724976712 2.1443139880044053e-133 0.40657237249767114
2.55 0.7125223582371686 0.8208616156579868 0.2937184668952658 0.438221780615213 2.176460829833534e-119 0.43822178061521283
2.55 0.8194007119727437 0.8002353893120525 0.3296804489603986 0.4724655293359383 6.249318148663049e-134 0.4724655293359386
2.55 0.9423108187686552 0.7779239187672702 0.3691085785710144 0.5094192972884932 2.8853444601358026e-116 0.5094192972884937
2.55 1.0836574415839535 0.7539288725194657 0.4121381880754539 0.549187988010867 2.0004311172707503e-115 0.549187988010867
2.525 0.001 0.999672272722692 0.0004998361424103885 0.10046960625418055 1.3375887939694912e-136 0.10046960625418072
2.525 0.00115 0.9996231380350933 0.0005747833135700738 0.10058846654918385 4.025990785025337e-123 0.10058846654918402
2.525 0.0013224999999999999 0.9995666410112491 0.0006609634553596054 0.10072508418528314 4.653845720668889e-132 0.10072508418528331
2.525 0.0015208749999999999 0.9995016798323543 0.0007600585799323171 0.10088209978430068 2.663415153063416e-131 0.1008820997843008
2.525 0.0017490062499999994 0.9994269882206119 0.0008740020567611493 0.10106254272549647 3.4326570771803915e-134 0.10106254272549631
2.525 0.0020113571874999995 0.99934111104398 0.0010050160124265091 0.10126988713208401 6.223418700949782e-140 0.10126988713208407
2.525 0.002313060765624999 0.9992423763110041 0.0011556542428043403 0.10150811552512529 4.6630418444939837e-129 0.1015081155251259
2.525 0.0026600198804687487 0.9991288631275774 0.0013288514332754017 0.10178179106945612 1.1134789135209597e-120 0.10178179106945623
2.525 0.003059022862539061 0.9989983649392689 0.0015279795919266215 0.10209613940742751 3.177928551745534e-123 0.1020961394074274
2.525 0.0035178762919199197 0.998848347487594 0.0017569127233510707 0.10245714113883703 3.8197751968298942e-112 0.10245714113883714
2.525 0.004045557735707907 0.9986759007282306 0.0020201009075410423 0.10287163605323929 4.057442574563883e-136 0.1028716360532389
2.525 0.004652391396064093 0.9984776838139291 0.0023226551002943716 0.10334744024573322 1.4525599912963904e-122 0.10334744024573311
2.525 0.005350250105473706 0.9982498623173054 0.002670444139224739 0.10389347723891568 3.306388213737537e-130 0.10389347723891612
