1:α 2:λ 3:ρ_r 4:E_r 5:E_l0 6:ρ_l 7:E_l
2.975 0.35424953989539404 0.9193257304105189 0.16292507681691 0.3958268612823937 0.9193257286499952 0.16292507681691068
2.975 0.4073869708797031 0.9085674120541449 0.1852019866678637 0.4193653079768738 0.9085674103320995 0.18520198666786297
2.975 0.46849501651165854 0.896563560406429 0.2102133940345732 0.4452290427286936 0.8965635586726732 0.21021339403457362
2.975 0.5387692689884073 0.8832187249015648 0.23821266291605564 0.4735681074457323 0.8832187227617024 0.2382126629160553
2.975 0.6195846593366683 0.8684420512271543 0.2694561467330065 0.504531988225636 0.8684420489687675 0.2694561467330071
2.975 0.7125223582371686 0.8521505342657113 0.30419785532984756 0.538267886082328 0.8521505318027418 0.3041978553298475
2.975 0.8194007119727437 0.8342726530550064 0.34268305815849764 0.5749185623382729 0.8342726503450952 0.342683058158497
2.975 0.9423108187686552 0.8147522832573444 0.38514088532180285 0.614619687348644 0.8147522806804148 0.385140885321802
2.975 1.0836574415839535 0.7935527410183235 0.43177606348680936 0.6574966340246571 0.7935527380610543 0.43177606348680936
2.95 0.001 0.9997436738038126 0.0004998718394603727 0.1945450138807301 0.9997436737968868 0.0004998718394605536
2.95 0.00115 0.999705239366464 0.0005748305165280407 0.19465080440189853 0.9997052393599573 0.000574830516527252
2.95 0.0013224999999999999 0.9996610444364464 0.0006610258715524558 0.19477242641090886 0.9996610444289571 0.0006610258715513533
2.95 0.0015208749999999999 0.9996102264437858 0.0007601411105713481 0.19491224271111462 0.9996102264330771 0.0007601411105709476
2.95 0.0017490062499999994 0.9995517939166325 0.000874111181067616 0.1950729667039237 0.9995517939067313 0.0008741111810681881
2.95 0.0020113571874999995 0.9994846073101085 0.001005160295169725 0.19525771375700662 0.99948460729881 0.001005160295169662
2.95 0.002313060765624999 0.9994073569877524 0.001155845004814092 0.19547005988960908 0.9994073569718208 0.0011558450048141586
2.95 0.0026600198804687487 0.9993185379850669 0.0013291036371141454 0.19571410875035855 0.9993185379705742 0.0013291036371141372
2.95 0.003059022862539061 0.9992164210824357 0.0015283130115456753 0.19599456797138648 0.9992164210620598 0.0015283130115457508
2.95 0.0035178762919199197 0.9990990196207632 0.0017573534884817602 0.19631683609585948 0.999099019597965 0.0017573534884819568
2.95 0.004045557735707907 0.9989640515205631 0.002020683542364503 0.19668710139155687 0.9989640514948551 0.0020206835423649447
2.95 0.004652391396064093 0.9988088958157575 0.0023234252138498567 0.19711245397707666 0.9988088957877763 0.0023234252138496594
2.95 0.005350250105473706 0.9986305428813431 0.0026714619747720747 0.19760101279424003 0.9986305428430822 0.0026714619747721267
2.95 0.006152787621294761 0.9984255375881523 0.003071550738766014 0.1981620690526522 0.9984255375546522 0.0030715507387660906
2.95 0.0070757057644889754 0.9981899144071635 0.003531449969446551 0.198806247840147 0.9981899143621086 0.003531449969446505
2.95 0.008137061629162322 0.9979191233076444 0.004060066077258694 0.19954568962264452 0.9979191232589444 0.004060066077258455
2.95 0.009357620873536667 0.9976079454029778 0.004667620554447566 0.20039425333176752 0.9976079453520768 0.004667620554447771
2.95 0.010761264004567169 0.9972503970155512 0.005365840573013932 0.20136774263707025 0.9972503969494219 0.0053658405730145926
2.95 0.012375453605252242 0.996839620610118 0.006168176058906231 0.20248415679582588 0.9968396205253103 0.0061681760589063815
2.95 0.014231771646040076 0.9963677612725867 0.007090046550667073 0.2037639671362791 0.9963677611854005 0.007090046550667702
2.95 0.01636653739294609 0.9958258270647673 0.00814912144247914 0.20523041972493106 0.9958258269571558 0.008149121442479335
2.95 0.018821518001888 0.9952035313514596 0.009365637485774729 0.20690986405699807 0.995203531220264 0.009365637485774604
2.95 0.021644745702171196 0.9944891156759007 0.010762757660385537 0.2088321066537177 0.9944891155483506 0.010762757660386665
2.95 0.024891457557496874 0.9936691514060113 0.012366975698044807 0.21103078721765128 0.9936691512563158 0.012366975698043615
2.95 0.028625176191121406 0.9927283182288784 0.014208570611022176 0.21354377346644593 0.9927283180531135 0.014208570611022006
2.95 0.03291895261978962 0.9916491585796015 0.016322115498122316 0.21641356893798464 0.9916491583829459 0.016322115498122677
2.95 0.03785679551275806 0.9904118068942968 0.01874704460575253 0.21968772597238695 0.9904118066749596 0.018747044605752692
2.95 0.043535314839671754 0.988993692701231 0.021528282033031865 0.22341925381709604 0.988993692462981 0.021528282033032656
2.95 0.05006561206562252 0.9873692190997805 0.024716934485826434 0.2276670095259687 0.9873692187856851 0.024716934485827357
2.95 0.05757545387546589 0.9855094168796624 0.02837104898213565 0.2324960572668447 0.9855094164732819 0.028371048982135223
2.95 0.06621177195678576 0.9833815786063514 0.03255643424254333 0.23797798013090582 0.9833815782643779 0.03255643424254333
2.95 0.07614353775030362 0.9809488778134274 0.03734754149353407 0.24419112793078385 0.9809488773787834 0.037347541493533476
2.95 0.08756506841284915 0.9781699802773988 0.04282839637678956 0.25122078517771373 0.9781699798411438 0.0428283963767899
2.95 0.10069982867477653 0.9749986610736628 0.04909356839140958 0.25915924576536514 0.9749986605274163 0.049093568391409624
2.95 0.11580480297599301 0.9713834402977226 0.056249157599069316 0.2681057849900137 0.9713834396279224 0.0562491575990692
2.95 0.13317552342239194 0.9672672613432929 0.06441377002463802 0.2781665251974967 0.9672672605233614 0.06441377002463863
2.95 0.15315185193575073 0.9625872345936566 0.07371944318275797 0.28945419790163035 0.9625872337579557 0.07371944318275771
2.95 0.1761246297261133 0.9572744833463079 0.08431247146789722 0.30208781150012476 0.9572744823019418 0.08431247146789679
2.95 0.2025433241850303 0.9512541268811672 0.09635406795819636 0.31619223816134684 0.9512541257907818 0.09635406795819663
2.95 0.23292482281278482 0.9444454515867312 0.1100207849594694 0.33189773440290726 0.9444454504148503 0.11002078495946925
2.95 0.26786354623470254 0.9367623174745047 0.12550460115661027 0.34933940600489394 0.9367623162058323 0.12550460115661022
2.95 0.3080430781699079 0.9281138570201577 0.14301256976436974 0.368656618685023 0.9281138556163804 0.14301256976437035
2.95 0.35424953989539404 0.9184055247499774 0.16276591125943798 0.3899923420342478 0.9184055234203137 0.1627659112594384
2.95 0.4073869708797031 0.9075405459585486 0.18499842825989382 0.41349239732778925 0.9075405440845468 0.18499842825989293
2.95 0.46849501651165854 0.8954218092426989 0.20995412136817768 0.43930456250761174 0.8954218073697338 0.20995412136817732
2.95 0.5387692689884073 0.8819542323863245 0.2378838959001855 0.4675774725355143 0.8819542304590386 0.2378838959001855
2.95 0.6195846593366683 0.8670475985556074 0.26904127273954614 0.4984592426139627 0.8670475961273307 0.2690412727395466
2.95 0.7125223582371686 0.8506198353220452 0.30367705373170906 0.5320957367789428 0.8506198327025596 0.3036770537317099
2.95 0.8194007119727437 0.8326006724176311 0.3420329434924937 0.5686284055382511 0.8326006699909686 0.34203294349249325
2.95 0.9423108187686552 0.8129355601131211 0.38433419399084645 0.6081916234617508 0.8129355573441792 0.38433419399084556
2.95 1.0836574415839535 0.7915897008215597 0.43078141256580504 0.6509094707267982 0.791589697658079 0.4307814125658042
2.925 0.001 0.999740346138736 0.0004998701757459842 0.1884990814424261 0.9997403461322971 0.0004998701757450687
2.925 0.00115 0.9997014129545193 0.0005748283165204433 0.1886055032095929 0.9997014129470553 0.0005748283165205145
2.925 0.0013224999999999999 0.9996566445956023 0.0006610229624306953 0.18872784992484093 0.9996566445870662 0.0006610229624310155
2.925 0.0015208749999999999 0.9996051673313933 0.0007601372638480851 0.18886849801760341 0.9996051673214421 0.0007601372638482202
2.925 0.0017490062499999994 0.9995459768686688 0.0008741060946726889 0.18903017643392284 0.9995459768574023 0.000874106094672851
2.925 0.0020113571874999995 0.9994779189364718 0.0010051535697768199 0.18921601825272039 0.9994779189236913 0.001005153569776131
2.925 0.002313060765624999 0.9993996669829792 0.0011558361125547625 0.1894296196439349 0.9993996669681948 0.001155836112554661
2.925 0.0026600198804687487 0.9993096966350512 0.0013290918802525233 0.1896751071438072 0.9993096966187385 0.0013290918802526936
2.925 0.003059022862539061 0.9992062563747692 0.0015282974678867021 0.1899572143298619 0.9992062563563602 0.0015282974678875402
2.925 0.0035178762919199197 0.9990873339622992 0.0017573329392761845 0.19028136908976712 0.9990873339417493 0.001757332939275962
2.925 0.004045557735707907 0.9989506179879197 0.0020206563771077166 0.1906537927914862 0.9989506179653456 0.002020656377107663
2.925 0.004652391396064093 0.9987934538205758 0.0023233893046171674 0.19108161277296676 0.9987934537897468 0.002323389304616747
2.925 0.005350250105473706 0.9986127932574336 0.002671414510371074 0.1915729896723828 0.9986127932303963 0.0026714145103714777
2.925 0.006152787621294761 0.9984051369933937 0.003071488005929549 0.19213726120678365 0.9984051369570461 0.0030714880059300727
2.925 0.0070757057644889754 0.9981664688686962 0.0035313670642640985 0.19278510406755478 0.9981664688203251 0.003531367064264409
2.925 0.008137061629162322 0.9978921809311829 0.0040599565247574155 0.19352871562164498 0.9978921808899934 0.004059956524757492
2.925 0.009357620873536667 0.9975769880971188 0.004667475807332587 0.19438201707064706 0.9975769880435466 0.004667475807332608
2.925 0.010761264004567169 0.9972148309885367 0.005365649351535718 0.1953608796039099 0.99721483091972 0.005365649351535961
2.925 0.012375453605252242 0.996798765693104 0.006167923482052914 0.19648337486043332 0.9967987656227628 0.006167923482053365
2.925 0.014231771646040076 0.9963208388736406 0.007089712993556363 0.19777005065658826 0.9963208387865852 0.007089712993556355
2.925 0.01636653739294609 0.9957719464236505 0.008148681034883335 0.19924423240778022 0.9957719463171892 0.008148681034883283
2.925 0.018821518001888 0.9951416742279138 0.009365056140984544 0.20093234993488956 0.9951416741248793 0.009365056140984497
2.925 0.021644745702171196 0.994418119240844 0.010761990490324372 0.20286428836450554 0.9944181191194768 0.01076199049032536
2.925 0.024891457557496874 0.9935876889148954 0.012365963627799102 0.20507376057515286 0.9935876887418487 0.012365963627799991
2.925 0.028625176191121406 0.992634877789824 0.014207235951262602 0.2075986970933349 0.992634877632041 0.014207235951263063
2.925 0.03291895261978962 0.9915420198057503 0.01632035616422605 0.21048164751087067 0.9915420195898255 0.01632035616422694
2.925 0.03785679551275806 0.9902890149618897 0.018744726584399272 0.21377018542424558 0.9902890147249767 0.01874472658439879
2.925 0.043535314839671754 0.9888530305780114 0.021525229586398357 0.21751730668657737 0.9888530303307822 0.021525229586398267
2.925 0.05006561206562252 0.9872081775548471 0.024712917445917085 0.2217818085811345 0.9872081772372376 0.02471291744591737
2.925 0.05757545387546589 0.9853251626282602 0.02836576631819926 0.22662863561898605 0.9853251623037463 0.028365766318199266
2.925 0.06621177195678576 0.9831709215295515 0.03254949287840005 0.2321291763566498 0.9831709211284303 0.03254949287840031
2.925 0.07614353775030362 0.9807082367068531 0.03733842910476446 0.23836149530120865 0.9807082363077517 0.03733842910476428
2.925 0.08756506841284915 0.9778953501410166 0.0428164466078712 0.24541048499885892 0.9778953496570577 0.042816446607870616
2.925 0.10069982867477653 0.9746855807325585 0.04907791660068418 0.25336792607442266 0.9746855801433159 0.049077916600684106
2.925 0.11580480297599301 0.9710269650447616 0.056228684870970345 0.262332447370977 0.9710269643486202 0.056228684870970685
2.925 0.13317552342239194 0.9668619396227159 0.06438703279761848 0.2724093841385085 0.9668619389343278 0.0643870327976172
2.925 0.15315185193575073 0.9621270951963627 0.07368458545309008 0.2837105386790962 0.9621270943617426 0.07368458545308991
2.925 0.1761246297261133 0.9567530323698827 0.08426711618421566 0.29635385373286577 0.9567530315292117 0.08426711618421545
2.925 0.2025433241850303 0.9506643630690834 0.09629518397879633 0.310463012603605 0.9506643620112663 0.09629518397879584
2.925 0.23292482281278482 0.94377989932208 0.109944525886049 0.32616697997911626 0.9437798982212702 0.10994452588604911
2.925 0.26786354623470254 0.9360130865702982 0.12540611258984774 0.34359949244050875 0.9360130853877429 0.1254061125898475
2.925 0.3080430781699079 0.9272727323108252 0.1428857621754435 0.36289849750383013 0.9272727307416088 0.1428857621754427
2.925 0.35424953989539404 0.917464087441124 0.16260319687662042 0.3842055255641715 0.9174640859651266 0.1626031968766209
2.925 0.4073869708797031 0.9064903344204802 0.18479042226570866 0.4076649622386512 0.9064903326967899 0.18479042226571
2.925 0.46849501651165854 0.8942545191808344 0.2096893103943293 0.4334231718695594 0.894254517133968 0.20968931039432967
2.925 0.5387692689884073 0.880661952900599 0.2375482803316884 0.4616274088738634 0.8806619508098104 0.2375482803316889
2.925 0.6195846593366683 0.8656230864641068 0.2686179936250256 0.4924244441415059 0.8656230842639139 0.2686179936250246
2.925 0.7125223582371686 0.8490568186081096 0.30314601992455176 0.5259588298467825 0.8490568157837681 0.3031460199245508
2.925 0.8194007119727437 0.830894168427645 0.3413704796252152 0.5623707281014256 0.8308941657992054 0.34137047962521516
2.925 0.9423108187686552 0.8110822025736678 0.38351273444970657 0.6017932366596095 0.8110821996144371 0.3835127344497065
2.925 1.0836574415839535 0.789588052038632 0.42976927009420185 0.644349158201806 0.7895880491583989 0.42976927009420146
2.9 0.001 0.9997369309370437 0.0004998684682709256 0.18251069091531735 0.9997369309304391 0.0004998684682709322
2.9 0.00115 0.9996974858937024 0.0005748260586506827 0.18261775807693248 0.9996974858862022 0.0005748260586506334
2.9 0.0013224999999999999 0.9996521290305302 0.0006610199768024539 0.18274084570351912 0.999652129021849 0.000661019976803005
2.9 0.0015208749999999999 0.9995999751629241 0.0007601333159702397 0.18288234413815185 0.9995999751529187 0.0007601333159702529
2.9 0.0017490062499999994 0.9995400068471981 0.0008741008745404885 0.18304499819556497 0.9995400068359321 0.0008741008745405622
2.9 0.0020113571874999995 0.9994710546940653 0.0010051466675734266 0.183231959029879 0.9994710546811132 0.0010051466675728468
2.9 0.002313060765624999 0.9993917747990546 0.0011558269865534542 0.18344684336882777 0.9993917747845553 0.0011558269865535099
2.9 0.0026600198804687487 0.9993006228643857 0.0013290798144028908 0.18369380108944156 0.9993006228481545 0.0013290798144025534
2.9 0.003059022862539061 0.9991958245005493 0.0015282815157969456 0.18397759221617072 0.9991958244781134 0.0015282815157975774
2.9 0.0035178762919199197 0.9990753412214788 0.0017573118502315075 0.18430367453230823 0.9990753412014493 0.001757311850232441
2.9 0.004045557735707907 0.9989368315101498 0.0020206284983895657 0.18467830310635713 0.9989368314827656 0.0020206284983895527
2.9 0.004652391396064093 0.9987776062088111 0.0023233524525550736 0.18510864314250597 0.9987776061785403 0.0023233524525545428
2.9 0.005350250105473706 0.9985945775380347 0.002671365800174031 0.18560289766270888 0.9985945775056306 0.0026713658001736966
2.9 0.006152787621294761 0.998384200852741 0.0030714236271913893 0.1861704516088739 0.9983842008096294 0.0030714236271914244
2.9 0.0070757057644889754 0.9981424080750512 0.003531281984903506 0.18682203400662634 0.9981424080288925 0.0035312819849036546
2.9 0.008137061629162322 0.9978645318430055 0.004059844100743171 0.1875698998430011 0.9978645317952566 0.00405984410074265
2.9 0.009357620873536667 0.9975452191458731 0.004667327268462835 0.18842803326142799 0.9975452190846851 0.004667327268462959
2.9 0.010761264004567169 0.9971783330002275 0.005365453124293338 0.1894123735464383 0.9971783329228288 0.005365453124293807
2.9 0.012375453605252242 0.9967568409226514 0.006167664298476136 0.19054106513111335 0.9967568408449236 0.006167664298476531
2.9 0.014231771646040076 0.996272688613383 0.007089370719361532 0.19183473248136007 0.9962726885188675 0.007089370719361684
2.9 0.01636653739294609 0.9957166570198062 0.008148229129715422 0.1933167801581907 0.9957166569059555 0.008148229129714716
2.9 0.018821518001888 0.9950782013666788 0.009364459637255688 0.195013717596009 0.9950782012594039 0.009364459637255972
2.9 0.021644745702171196 0.9943452703615776 0.010761203343090765 0.19695550712703747 0.994345270208826 0.01076120334309244
2.9 0.024891457557496874 0.9935041035499429 0.012364925244400202 0.1991759325021571 0.9935041034109828 0.012364925244399872
2.9 0.028625176191121406 0.9925390059384198 0.014205866653519028 0.201712983594646 0.9925390057494314 0.014205866653519495
2.9 0.03291895261978962 0.9914320977549875 0.016318551264890745 0.20460925114009287 0.9914320975506008 0.016318551264890853
2.9 0.03785679551275806 0.9901630391095317 0.0187423486696294 0.20791232331771337 0.9901630388971403 0.01874234866962886
2.9 0.043535314839671754 0.9887087291478784 0.021522098483273352 0.21167517382563716 0.9887087288784576 0.02152209848327339
2.9 0.05006561206562252 0.987042979699829 0.024708797213807747 0.21595652902559886 0.9870429794281401 0.02470879721380714
2.9 0.05757545387546589 0.9851361665797966 0.0283603484303399 0.22082119998895688 0.9851361662493472 0.028360348430339632
2.9 0.06621177195678576 0.9829548606020229 0.03254237455066941 0.22634036419691644 0.9829548602000592 0.03254237455066872
2.9 0.07614353775030362 0.9804614453809647 0.03732908547844034 0.23259178160830535 0.980461444912734 0.03732908547844122
2.9 0.08756506841284915 0.9776137303787779 0.04280419520006529 0.23965993116628787 0.9776137298294749 0.04280419520006579
2.9 0.10069982867477653 0.9743645701490464 0.04906187210136378 0.24763605681370354 0.9743645696263546 0.04906187210136403
